"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJLyifyrdt5kcRIMbldS_POoM","6-22 Sente des Dorées","48.8878749","2.393467",NA,NA,"route"
"ChIJj4Pit7dt5kcRS2IHp2vLU1w","Hôpital Jean Jaurès","48.887399","2.3934107","3.8","62","hospital health point_of_interest establishment"
"ChIJETsFv7dt5kcRzQpTwPRU4WE","Scanner Paris 19","48.8873972","2.3933942","3.1","7","health point_of_interest establishment"
"ChIJS8rXUHxu5kcR6ipaZkrYxMo","LOUIS PERIN","48.8868192","2.3927977","3.3","7","point_of_interest establishment"
"ChIJjcS-lcdt5kcRCP4lMlzhEwA","Mini Crib Municipal Arthur Honegger","48.887292","2.3938231","4.3","4","point_of_interest establishment"
"ChIJq6pav7dt5kcR4LpoouErJEc","GSM PTI","48.8869708","2.3934853",NA,NA,"point_of_interest establishment"
"ChIJVbc4vLdt5kcRM9C8JkRT1qQ","Bref Service","48.8868771","2.3935345","4","1","point_of_interest establishment"
"ChIJxyLwa5dt5kcRBZfgQ5ZMHnE","Yossi Cherki","48.8869708","2.3934853",NA,NA,"store point_of_interest establishment"
"ChIJd4g06XZt5kcRRniSxsrmTd4","AS Location","48.8869708","2.3934853",NA,NA,"point_of_interest establishment"
"ChIJix6ll7dt5kcRl5hykJHFHSw","compagnie l'enfant bleue","48.8869708","2.3934853",NA,NA,"point_of_interest establishment"
"ChIJETsFv7dt5kcR3XI1sNtvgTs","REISO Réalisation Etudes Industrielles Sud Ouest","48.8868771","2.3935345",NA,NA,"point_of_interest establishment"
"ChIJBYloubdt5kcRW626D0OOnP4","Imagery Medicale","48.8870939","2.3937561",NA,NA,"hospital health point_of_interest establishment"
"ChIJb8Bmubdt5kcRdWx-4AfUE-k","Dr Bautain Durand Sonia - Généraliste","48.887325","2.3933828","4.8","5","doctor health point_of_interest establishment"
"ChIJSQX-wrdt5kcRLr_cxAZL_lw","Juliette Libotte","48.8868606","2.3928702",NA,NA,"point_of_interest establishment"
"ChIJRZnqwrdt5kcRtvwzbSpRLc8","Geffroy Michel","48.8868192","2.3927977",NA,NA,"point_of_interest establishment"
"ChIJIZ_22rdt5kcRczNK1A17xuc","Wong Chack Sam","48.8872751","2.3927336",NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,"locality political"
