"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJa94FZP9t5kcRzyLiwoAe-NU","Boulevard Richard-Lenoir","48.8560248","2.3707562",NA,NA,NA,"route"
"ChIJ5WP8Qv9t5kcRbbQ2T3A7IcQ","Le Centre Des Arts Vivants Dance School À Paris","48.8564607","2.3715332",NA,"4.1","35","school gym health point_of_interest establishment"
"ChIJF4-GDABx5kcRTSeAQ7ivYqk","Dr Gérard Maatoug","48.8564685","2.3711974",NA,"3.6","16","doctor health point_of_interest establishment"
"ChIJ1yG9aP9t5kcRFRijH8vEfOs","Le Paris de Paris (Ville)","48.8561784","2.3709521",NA,"4","137","cafe restaurant food point_of_interest establishment"
"ChIJvwR2iRFu5kcRWB5XW8mp7qc","Claranet Oxalide","48.8563576","2.3712873",NA,"4.5","36","point_of_interest establishment"
"ChIJl7Qzbv9t5kcRv0_sLAZTPYY","Selectour - Ker Voyages","48.8560966","2.3710419",NA,"5","2","travel_agency point_of_interest establishment"
"ChIJ___Daf9t5kcRUqHDS3VeGFY","ACCESS ADVICE","48.8565276","2.3711219",NA,NA,NA,"point_of_interest establishment"
"ChIJZbC7Zv9t5kcRoPMkrRMQ4og","Dy Madeleine","48.8560966","2.3710419",NA,"4.5","2","lodging point_of_interest establishment"
"ChIJ0a7JY_9t5kcR8CRMzjqPFrU","Fleur de Nuit","48.8558601","2.3707865",NA,"4.2","36","florist point_of_interest store establishment"
"ChIJ70B-Yf9t5kcRpbEeBk_JHkw","Fitnessboutique Paris Bastille","48.8558601","2.3707865",NA,"3.9","22","health point_of_interest store establishment"
"ChIJ-1zkaP9t5kcRnmRiqLZrFHE","Gayon","48.8566595","2.3711613",NA,"5","1","hardware_store locksmith home_goods_store point_of_interest store establishment"
"ChIJxZN2Z_9t5kcR2QUJ3EN9dJY","Complice","48.8561384","2.3710773",NA,"4.6","20","hair_care point_of_interest establishment"
"ChIJA6CPXf9t5kcR1r3lOQE8adA","New Hanoï","48.8561111","2.3711111","1","3.9","42","restaurant food point_of_interest establishment"
"ChIJVVURZ_9t5kcR4GwParneXAU","SMITH-WYKES","48.8560966","2.3710419",NA,NA,NA,"point_of_interest clothing_store store establishment"
"ChIJszUeZv9t5kcRK_u1eEo8bPM","Suthakaran Sangarasivan","48.8560966","2.3710419",NA,NA,NA,"point_of_interest establishment"
"ChIJQXEaxmBt5kcRKDZRzwEpWJM","Ancien Siège Social de la Société Figaret","48.856345","2.371319",NA,NA,NA,"point_of_interest establishment"
"ChIJzQe5af9t5kcR0u8kLgOazBQ","Happy Pharma","48.8565173","2.3710951",NA,"2.6","14","pharmacy health point_of_interest store establishment"
"ChIJVy31Xf9t5kcRgv-qBUNq4pA","Traiteur Chez Tang","48.8560744","2.3711582",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJF1fcXP9t5kcRR3rqLZvtnxQ","Les Inrockuptibles","48.8562393","2.3713714",NA,NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJF1fcXP9t5kcRtrursAXFavA","Les Inrocks","48.8562393","2.3713714",NA,NA,NA,"point_of_interest establishment"
"ChIJy_fcaf9t5kcRetlMy1p19v4","MILYNET - fermé","48.8565276","2.3711219",NA,NA,NA,"point_of_interest establishment"
"ChIJvwVcZ_9t5kcR3QnM2FtFZCY","Laverie","48.8559701","2.3711248",NA,"4.7","11","laundry point_of_interest establishment"
"ChIJ4et-Z_9t5kcRQKGCmsd2awU","Reboud Jean-François","48.8559701","2.3711248",NA,NA,NA,"point_of_interest establishment"
"ChIJAW92Qv9t5kcRk2oBR2nkxmk","Choréia - Dance School À Paris","48.8564606","2.3715436",NA,"5","6","point_of_interest establishment"
"ChIJWQCAQ_9t5kcRYzRn45aKrhg","Course Elise Pompom Girl Paris","48.8564607","2.3715332",NA,"5","11","point_of_interest establishment"
"ChIJE4B48LJt5kcRJeLPfX8_m9U","Berenger Merry","48.8565782","2.3714217",NA,NA,NA,"health point_of_interest establishment"
"ChIJJ1zkaP9t5kcRtgHLKWWjT-Y","Flory Mario","48.8566475","2.3712838",NA,NA,NA,"point_of_interest establishment"
"ChIJRzbzQf9t5kcRdnOuqCyqFXE","square Bréguet-Sabin","48.8566475","2.3712838",NA,"4.4","5","point_of_interest establishment"
"ChIJX5_Hi9tt5kcRKEBbRPiacsg","nhà NP","48.8558622","2.3708341",NA,NA,NA,"lodging point_of_interest establishment"
"ChIJxwKVXv9t5kcRCHRgZHoJVdw","Ishiwata Kimiko","48.8558757","2.3712651",NA,NA,NA,"point_of_interest establishment"
"ChIJaUQidBhu5kcRI4LjSvGRiws","Steinberg Anne","48.85586","2.370787",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJU-hTJfBt5kcR0WleAdKsmhs","Bosch - elm.leblanc","48.8558601","2.3707865",NA,"5","3","point_of_interest establishment"
"ChIJEQh5pv5t5kcR83J3QRQNDn8","Chaves Victor","48.8558601","2.3707865",NA,NA,NA,"point_of_interest establishment"
"ChIJcXfGY_9t5kcRepqgUBEEq08","Escoube Michel","48.8558601","2.3707865",NA,NA,NA,"doctor health point_of_interest establishment"
