"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJPzgF0_Zt5kcR4NqigP-HPes","22-24 Rue Jean-Pierre Timbaud","48.8603903","2.3818523",NA,NA,NA,"route"
"ChIJUfyy0_Zt5kcR4EhIsFjwM0c","Dinabazar,D-S Parquet","48.8602806","2.3818065",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJB55UK_Ft5kcRdXhF7j0beDk","Quivogne Laurent","48.8604623","2.38158",NA,"5","1","point_of_interest establishment"
"ChIJBd_71PBt5kcRtpxxtLAnc1A","Alex Intérim","48.8606541","2.3813501",NA,"1.6","7","point_of_interest establishment"
"ChIJY1UUFPZt5kcRfFnzDMcqThA","Latac-solerim","48.8607291","2.3813101",NA,"3","2","point_of_interest establishment"
"ChIJZXIDOOZx5kcRwKL0F2qokh8","ChantAirelle Audit/Conseil/Partenariat en restauration","48.8604623","2.38158","2","4.7","106","restaurant food point_of_interest establishment"
"ChIJBd_71PBt5kcRkOSV8HJ1o_c","Ste Civile 3 F","48.8606472","2.3811717",NA,NA,NA,"point_of_interest establishment"
"ChIJBd_71PBt5kcRalnY2iMGTmk","Sci Marjolaine","48.8606472","2.3811717",NA,NA,NA,"point_of_interest establishment"
"ChIJQXFT0_Zt5kcRTF_d0jEVm0I","Dr Lekouby Alexandre","48.8604623","2.38158",NA,"4.2","39","doctor health point_of_interest establishment"
"ChIJyzipcPBt5kcRfLsJ2clHzmw","La Petite Peña","48.8608819","2.3815483",NA,"4.4","105","bar restaurant food point_of_interest establishment"
"ChIJF_6-LPFt5kcRxFNU3CJxToo","Garage Corpocoop","48.860565","2.3817972",NA,NA,NA,"car_repair point_of_interest establishment"
"ChIJbxsoMZht5kcR15_x8rE4d7o","Versatile School","48.8604407","2.3819209",NA,"5","1","school point_of_interest establishment"
"ChIJB55UK_Ft5kcRWTYcUx_BxBE","PREMIBEL PARQUET RUE SAINT MAUR","48.8604241","2.3816556",NA,"5","1","home_goods_store point_of_interest store establishment"
"ChIJ___P1PZt5kcRqeUnXfygUWU","Welcome Home Paris","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJ___P1PZt5kcRE7oFwceUonc","la Nation du Web","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJ___P1PZt5kcRfx8u5NXkGj4","Dolination","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJs9WCZxBt5kcRDScrqZK_FCs","Diaby Mamadou","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJ___P1PZt5kcRzrJxn5gWvhE","Habitat Silence","48.8604623","2.38158",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJ___P1PZt5kcRGrmxxbmpXJ0","hardwood floor engineering woodfloor laminate discount","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJL7Gt34lt5kcRdtHZVLNFi38","Mazetetet","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJz9ZTK_Ft5kcRFL1FW4fwQSY","PHANTARANGSI Maryvonne","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJ_XpD0_Zt5kcRJ51-iK_IBho","Lery Jean-Michel","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJsdhTK_Ft5kcR1qp7wtsW9uU","D' Assignies Gaspard","48.8604623","2.38158",NA,NA,NA,"doctor health point_of_interest establishment"
"ChIJsdhTK_Ft5kcR1T8aB7q9iIY","Bensimon Salomon","48.8604623","2.38158",NA,NA,NA,"point_of_interest establishment"
"ChIJRWUC0vZt5kcRuekD1c2TIMo","Comptoir de l'Europe","48.8602806","2.3818065",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJKXTr0_Zt5kcRMhy1P3th4qg","20 > 80 Consulting & Coaching","48.8602574","2.3817751",NA,NA,NA,"point_of_interest establishment"
"ChIJSd941fBt5kcRV0Es6s5vNzo","Addit","48.8606541","2.3813501",NA,NA,NA,"point_of_interest establishment"
"ChIJi7dQbTRu5kcRPdlHPVCWDEQ","Publirelais","48.8606541","2.3813501",NA,NA,NA,"point_of_interest establishment"
"ChIJ__-71vZt5kcRP7AhEHAMcYs","cfbat","48.8601272","2.3816178",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJhX0j0vZt5kcRYhZ1pTV0oJ0","Bourgogne Morvan Nivernais La Morvandelle","48.8602109","2.3819326",NA,NA,NA,"point_of_interest establishment"
"ChIJbTSZKfFt5kcRFZV3SVfozNM","Place to Be Production","48.8608819","2.3815483",NA,NA,NA,"point_of_interest establishment"
"ChIJF2UdKvFt5kcRcCOkp_ROK4s","Sagaafrika (Sarl)","48.8608819","2.3815483",NA,NA,NA,"point_of_interest establishment"
"ChIJmTt1MfFt5kcRjhwPp8VxAA4","Le Gouallec Gérard","48.8608157","2.382312",NA,NA,NA,"point_of_interest establishment"
"ChIJ__-71vZt5kcRM_pWvryIwC8","ibrahim sassi","48.8601272","2.3816178",NA,NA,NA,"point_of_interest establishment"
"ChIJN13o1vZt5kcREtQmPNk9Z4s","Fortea Christine","48.8601272","2.3816178",NA,NA,NA,"point_of_interest establishment"
