"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJt5sacAtu5kcRUy4ECn2T_tg","106-110 Quai de Jemmapes","48.8741927","2.3635391",NA,NA,NA,"route"
"ChIJfR-ScQtu5kcRnXPGLSyNJ28","La Cantine de Quentin 10ème","48.8740082","2.3640847","2","4.4","228","bar liquor_store restaurant food point_of_interest store establishment"
"ChIJfR-ScQtu5kcRwolieffCuCs","De Saint Félix Marie-France","48.8740599","2.3640599",NA,NA,NA,"point_of_interest establishment"
"ChIJQeTfBhlu5kcRFWtn9aLaAOM","F.M.I. Fabrique de Mode et d'Industrie","48.8740202","2.3639696",NA,NA,NA,"point_of_interest establishment"
"ChIJfR-ScQtu5kcR6PfMvtC-TnI","France Organo Chimique Sté","48.8740599","2.3640599",NA,NA,NA,"point_of_interest establishment"
"ChIJfR-ScQtu5kcRqQ4cF7u7_r0","Dsf Créations","48.8740599","2.3640599",NA,NA,NA,"point_of_interest establishment"
"ChIJaagebAtu5kcRyuTUvYhbcwQ","Alia Capital Manager","48.8742845","2.363661",NA,NA,NA,"point_of_interest establishment"
"ChIJGauxP6xv5kcRSWcaupNVqSg","Yellow Square - ALLOHOUSTON","48.874285","2.363661",NA,NA,NA,"point_of_interest establishment"
"ChIJdw4BZgtu5kcRSVfukeamaP4","Bang ! Viande du Monde","48.8743971","2.3636847","2","4.3","311","restaurant food point_of_interest establishment"
"ChIJPaXFbwtu5kcRD_7wQeg793A","Awardly","48.8741395","2.3636412",NA,"5","1","point_of_interest establishment"
"ChIJ-f-Dcgtu5kcRF1V9Txzxmkc","Maritza Dominguez Architect","48.8740599","2.36406",NA,NA,NA,"point_of_interest establishment"
"ChIJ-f-Dcgtu5kcRJHtgEM6Qe3Y","MONIKA K. ADLER","48.8740599","2.36406",NA,NA,NA,"point_of_interest establishment"
"ChIJAQCEcgtu5kcRC5hZozMsWZ0","Passage Parisien","48.8740599","2.3640599",NA,"5","1","point_of_interest establishment"
"ChIJyzoZcgtu5kcRQ881dz8l9sQ","Platane & Ilić","48.8740599","2.3640599",NA,"4","1","point_of_interest establishment"
"ChIJZexncQtu5kcRcURGPuExNt4","Leguern Mathieu","48.8740632","2.363419",NA,NA,NA,"point_of_interest establishment"
"ChIJVVXBaAtu5kcRbqUoi5MnEe0","Zerosix","48.8744617","2.3636538",NA,NA,NA,"point_of_interest establishment"
"ChIJLbfSfgxu5kcRmotJeddHwps","Franprix noé","48.87408","2.36362",NA,"3.3","91","supermarket grocery_or_supermarket restaurant food point_of_interest store establishment"
"ChIJmTEsi5lv5kcRQh2X5zILP_w","Picadeli, bar à salades","48.8742845","2.363661",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJKTpQbwtu5kcRbBKjxj6gOOs","Viandes Du Monde - Vins Naturels","48.8743744","2.3636011",NA,"3.5","6","beauty_salon point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJU1WRcvtt5kcRMM2Kx4FMg-Q","SAISONS D’EDEN","48.8741071","2.3636408",NA,"5","1","point_of_interest establishment"
"ChIJxXjZbwtu5kcR-nHvzzow25Y","Fanzy Sas","48.8741065","2.3636347",NA,NA,NA,"point_of_interest establishment"
"ChIJ4-ofa9Nv5kcRLcgiFaY7SqI","COUP Paris","48.8740599","2.3640599",NA,"1.9","26","point_of_interest establishment"
"ChIJXZLGZbtv5kcRLcQs4OabhNc","LA RIPOSTE","48.8740599","2.3640599",NA,NA,NA,"point_of_interest establishment"
"ChIJfR-ScQtu5kcR126Mb47CF5A","Sci Zanelli","48.8740599","2.3640599",NA,NA,NA,"point_of_interest establishment"
"ChIJVVXBaAtu5kcROAaIThW3h4U","Ndg","48.8744617","2.3636538",NA,NA,NA,"point_of_interest establishment"
"ChIJo66wdwtu5kcRj9M8GSBJUu4","Square des Récollets","48.8735647","2.363593",NA,NA,NA,"park premise point_of_interest establishment"
