"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJtSeOoOlt5kcRVxlDcb0mMhs","46-54 Rue Piat","48.8729504","2.3838144",NA,NA,NA,"route"
"ChIJCwHgqelt5kcRLOl2lR9_tVE","Le Baratin","48.8730712","2.3828351","2","4.2","399","bar restaurant food point_of_interest establishment"
"ChIJmXpmBult5kcRAUYlzIPJv_I","LittleLessConversation","48.8728016","2.3830462",NA,NA,NA,"point_of_interest establishment"
"ChIJ1VRNp-lt5kcRZMmf3OLuOiA","Valin Brigitte","48.8729618","2.3833287",NA,NA,NA,"point_of_interest establishment"
"ChIJb91dCelt5kcRd_f8mnSQMxM","Europa Distribution","48.8728111","2.383428",NA,NA,NA,"point_of_interest establishment"
"ChIJF2Huj8Ft5kcRd8pZ7xUxg-Q","Bpath","48.872811","2.383428",NA,NA,NA,"point_of_interest establishment"
"ChIJb91dCelt5kcRlDrSLIx9Hzo","Studec","48.8728541","2.3834998",NA,NA,NA,"point_of_interest establishment"
"ChIJ2RO1B-lt5kcRRlpH4SSF2LY","Jeunesse Feu Vert","48.87291","2.383014",NA,NA,NA,"point_of_interest establishment"
"ChIJbXstCOlt5kcRbTNnf6aId8I","Marie Soulié Graphiste","48.8730174","2.383285",NA,NA,NA,"point_of_interest establishment"
"ChIJp6g-qOlt5kcR1eJQpw2On8M","Milosh Luczynski - atelier","48.8731208","2.3830193",NA,NA,NA,"point_of_interest establishment"
"ChIJHwsodOlt5kcR4l0JyvQPoIM","Town Hall","48.8727939","2.3837704",NA,NA,NA,"point_of_interest establishment"
"ChIJG1K1AOlt5kcRpKkMVCIz5Xw","Lhed","48.8728656","2.3827115",NA,"5","1","point_of_interest establishment"
"ChIJ5467Bult5kcRVX4j2tswJf0","Pierre-André ATHANE Compositeur","48.8727726","2.3826796",NA,"5","1","point_of_interest establishment"
"ChIJDXf2oOlt5kcRuBzCizeW6oA","Ismail Yildirim","48.8731468","2.3836485",NA,"4.5","2","point_of_interest establishment"
