"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJMzQJnQBy5kcRinhN9OJ7AZE","20 Boulevard Richard-Lenoir","48.8555895","2.3705614",NA,NA,NA,"route"
"ChIJU2yqvv5t5kcR8xg-0siLzRc","Kiloutou Paris 11ème","48.8555997","2.3706992",NA,"3.9","13","point_of_interest establishment"
"ChIJN6GDmwBy5kcRRtQFAW5wAkc","Le Préau","48.8553974","2.3706016","2","4.1","192","cafe restaurant food point_of_interest establishment"
"ChIJAQBQngBy5kcRFI7SGrnidWY","FRICOT","48.8555826","2.3708453",NA,"4.6","41","restaurant food point_of_interest store establishment"
"ChIJMc5ongBy5kcR0EjWvA6Pmjk","Muscovado","48.8555772","2.3708247","2","4.4","171","cafe food point_of_interest establishment"
"ChIJHdnhnQBy5kcRmT2I3KqyfN4","Béchet Anne","48.8555897","2.3708238",NA,"5","2","health point_of_interest establishment"
"ChIJFSPpnwBy5kcRgJSDinXI-Xs","Santos Pedro","48.855676","2.3709764",NA,"5","6","doctor health point_of_interest establishment"
"ChIJHdnhnQBy5kcRSbr0WLL_imU","Lydie Ardile - Psychologue Paris 11","48.8556238","2.37076",NA,"5","1","health point_of_interest establishment"
"ChIJNU3cjv9t5kcRhrnnT6sYlg0","Murielle Villani","48.855624","2.37076",NA,"5","2","health point_of_interest establishment"
"ChIJmajXnwBy5kcRj-8MZwffDSk","Marie-Pierre Esthétique","48.855676","2.3709764",NA,"4.8","12","beauty_salon point_of_interest establishment"
"ChIJFdR-e_9t5kcR7c7SbqHH8r4","Yara Restaurant LIBANAIS","48.8556249","2.3706934","2","4.4","186","restaurant food point_of_interest establishment"
"ChIJU3eekABy5kcRySNNraEGBXg","Le Tiny Café","48.8551449","2.3704988","2","4.4","149","bar point_of_interest establishment"
"ChIJbYxrpwBy5kcR8eeWW68HsPA","Neo Light","48.8556101","2.3715541",NA,NA,NA,"point_of_interest establishment"
"ChIJ6xNqpwBy5kcR14g7JVaE8uE","in nihilo","48.8556101","2.3715542",NA,NA,NA,"point_of_interest establishment"
"ChIJ03kmnABy5kcRkPhgCSHcDQ8","Diamande","48.855425","2.3707933",NA,"4.6","81","bakery food point_of_interest store establishment"
"ChIJdT6AoABy5kcR6p_Abkvrr6I","Moonshiner","48.8556411","2.3711908","3","4.5","1505","bar restaurant food point_of_interest establishment"
"ChIJQY0CnwBy5kcRqmUGj6OACT4","La Cave, à la Bastille","48.8554654","2.3709619",NA,"4.3","65","liquor_store food point_of_interest store establishment"
"ChIJB2oBmwBy5kcRWDiZ9rzJoD0","Parquets Koval","48.8552778","2.3705281",NA,"4.6","20","home_goods_store general_contractor point_of_interest store establishment"
"ChIJpeZgX_9t5kcRwgYfnehH2eo","La Baguette Sedaine","48.855731","2.3714256",NA,"3.1","35","bakery food point_of_interest store establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJ1V00lwBy5kcRDQMWbigT1NM","Au Lèche-Vin","48.8549788","2.3707197","1","4.4","230","bar point_of_interest establishment"
"ChIJs81znwBy5kcRTQsnvxR0O2E","Le Dome Immobilier","48.8554347","2.3709298",NA,"1","1","real_estate_agency point_of_interest establishment"
"ChIJu90gnwBy5kcRv8akZCwNnKc","Sci Francois","48.8554347","2.3709298",NA,NA,NA,"point_of_interest establishment"
"ChIJ03kmnABy5kcReLqm2BXX4Xg","Gillet Franck","48.8553666","2.3708054",NA,NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJXdbBoABy5kcRct8AloQL5e4","Teyssier Yves","48.8553526","2.3713475",NA,NA,NA,"point_of_interest establishment"
"ChIJWW-SSZBz5kcRR92Q2mUrHaQ","Parcellaire (Parcellaire.com) - Achat de vin en ligne","48.8553619","2.370658",NA,"5","1","point_of_interest establishment"
"ChIJRSxsngBy5kcRFKCl2MJBGYI","Mj Sedaine","48.8555881","2.3708206",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJQ_qaZP9t5kcRp9aSDqOlQVM","Le Bar à Crêpes","48.8555897","2.3708238",NA,NA,NA,"restaurant food point_of_interest store establishment"
"ChIJQz2cZP9t5kcRT521tmmBWhM","LeBon Jus","48.8555897","2.3708238",NA,NA,NA,"food point_of_interest establishment"
"ChIJq6pungBy5kcR4uSSnVgHbTA","Aïcha MONCEAU","48.8556084","2.3707964",NA,"5","1","health point_of_interest establishment"
"ChIJ-SrooABy5kcR_TszCHu3KSE","Sci Immoben","48.8555681","2.3713706",NA,NA,NA,"point_of_interest establishment"
"ChIJ-SrooABy5kcRMIOdu-rLJTo","Le Clara","48.8555681","2.3713706",NA,"2.8","168","bar point_of_interest establishment"
"ChIJvehWoABy5kcR3HyY5HpZscM","L’AMAP","48.8555681","2.3713706",NA,NA,NA,"point_of_interest establishment"
"ChIJpUreowBy5kcR5NsbJi3uyuY","Laurent Acezat Celine","48.8555681","2.3713706",NA,NA,NA,"point_of_interest establishment"
"ChIJ4WeVoABy5kcRyb-pcJ1eZkQ","Breton Pascal","48.8555681","2.3713706",NA,NA,NA,"finance point_of_interest establishment"
