"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJC7qA43Ry5kcRfyu4cYnNNg8","21-1 Rue Voltaire","48.8524258","2.3910768",NA,NA,"route"
"ChIJTdVrBjtu5kcRire4hewxQDk","Digital Campus Paris (IESA multimédia)","48.852658","2.391415","5","2","university school point_of_interest establishment"
"ChIJ83zK5nRy5kcRJ4GQk54lIwI","Dron Location","48.8524341","2.3907909",NA,NA,"point_of_interest establishment"
"ChIJUV4DHXVy5kcRY94MnV7UI8E","Corvalis","48.8528908","2.3911343",NA,NA,"point_of_interest establishment"
"ChIJ3UAb_nRy5kcRmZjLUjY__AQ","Syndicat des Travailleurs, Chômeurs et Précaires de Paris","48.8527175","2.3916564",NA,NA,"point_of_interest establishment"
"ChIJ3UAb_nRy5kcR8YSvyX21DFg","Sortir Du Colonialisme","48.8527175","2.3916564","5","1","point_of_interest establishment"
"ChIJ3UAb_nRy5kcRRBCtEZu0Rnw","Autres Brésils","48.8527175","2.3916564",NA,NA,"point_of_interest establishment"
"ChIJNd0Y_3Ry5kcRgkNMVomq-qk","Développeur freelance","48.8525102","2.3917934","5","2","store point_of_interest establishment"
"ChIJ80oL03Ry5kcRqc8lrkuGubs","club.décoration d'intérieur","48.8524302","2.3905511",NA,NA,"general_contractor point_of_interest establishment"
"ChIJzx9W53Ry5kcRFc1EaAvBXps","NETYSCOM","48.8524262","2.390529",NA,NA,"lodging point_of_interest establishment"
"ChIJIe71HnVy5kcRFc3XM9Xndk0","Françoise Devreker","48.8529188","2.3908157",NA,NA,"point_of_interest establishment"
"ChIJgdu_rHVy5kcRn8Mfs_PJoDk","Ritimo","48.8527175","2.3916564","5","1","point_of_interest establishment"
"ChIJ__9D_3Ry5kcRkgsgSA65YCk","Applis Mobile","48.8524815","2.3918738","4.8","4","point_of_interest establishment"
"ChIJMxZVq3Vy5kcRdQp7NqIj-CQ","FIA-ISM","48.8527115","2.3916608","5","1","point_of_interest establishment"
"ChIJw3-C_HRy5kcR36k8SKW3_AQ","Rochet Delphine Marie","48.8524034","2.3913402",NA,NA,"point_of_interest establishment"
"ChIJ79Vl-3Ry5kcRgcyYsdhz_mM","Fages Aline","48.852403","2.39134",NA,NA,"point_of_interest establishment"
"ChIJ7RRf5HRy5kcRMFOFBCHgGDM","Fg Consulting","48.8523471","2.3910435",NA,NA,"point_of_interest establishment"
"ChIJ7RRf5HRy5kcR_9FHniFoCkA","Daocom","48.8523471","2.3910435",NA,NA,"point_of_interest establishment"
"ChIJGf0y_HRy5kcRzJMbJWWbYeM","Esmod","48.8525789","2.391542",NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,"locality political"
"ChIJp14C_HRy5kcRNOUUtRlAZ8w","Wazny Andrzej","48.8524569","2.3915794",NA,NA,"point_of_interest establishment"
"ChIJ6Z4Z_HRy5kcR16RWY-lCR0Y","Bourdoncle Richard","48.8524569","2.3915794",NA,NA,"point_of_interest establishment"
"ChIJ3UAb_nRy5kcRDgUv2kCROVM","L’Assemblée Européenne des Citoyens","48.8527115","2.3916608",NA,NA,"point_of_interest establishment"
"ChIJ3UAb_nRy5kcRgDiDgc_YFTk","Cadac Na","48.8527175","2.3916564",NA,NA,"point_of_interest establishment"
"ChIJ_1VE_nRy5kcRMER2VQi6hug","Grégoire De Lafforest","48.8526322","2.3917204",NA,NA,"point_of_interest establishment"
"ChIJm4xv4HRy5kcRqQcmAndC4js","Lorraine Feline","48.8526469","2.3905973",NA,NA,"point_of_interest establishment"
"ChIJv96S5nRy5kcRPyucHjcFf20","Brakha Helene coiffure","48.8523138","2.3906755","5","4","hair_care point_of_interest establishment"
"ChIJ___PHHVy5kcRIuKPCSSX5vI","No Mad Prod","48.8529471","2.3912319",NA,NA,"point_of_interest establishment"
"ChIJq8Bz1HRy5kcR3DRvNAEXq6Y","BCstudios","48.8529185","2.3915025","5","1","point_of_interest establishment"
"ChIJs6Mm4HRy5kcR374acz108BE","Bouche Guillemette","48.8529188","2.3908157",NA,NA,"point_of_interest establishment"
"ChIJNd0Y_3Ry5kcROl1YTu4e42U","Hazemann Julien","48.8524815","2.3918738",NA,NA,"point_of_interest establishment"
"ChIJnVYA_3Ry5kcRQWg5fqA4ptU","Jamet Anne","48.8524815","2.3918738",NA,NA,"doctor health point_of_interest establishment"
"ChIJIZMR8HRy5kcR4q4Xjy-IYqE","Square des Jardiniers","48.8520759","2.3912648","4","37","park point_of_interest establishment"
