"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJf29WHzNs5kcRlM7PH_H2e6E","31-19 Avenue Corentin Cariou","48.896958","2.3847539",NA,NA,NA,"route"
"ChIJwYsxIjNs5kcRVd_2-FSG7Jc","Dock's Café","48.8966997","2.3841536","2","3.7","270","bar restaurant food point_of_interest establishment"
"ChIJfRCK2zJs5kcRAAhMvBirO7M","Boucheries Gordon","48.8966211","2.384014",NA,"3.7","12","point_of_interest establishment"
"ChIJBVB8Ry9t5kcRuH7P0tC_GPc","Station Vélib'","48.8964211","2.384484",NA,"5","1","point_of_interest establishment"
"ChIJ64TrIzNs5kcRNUgvT8X6yMI","Porte de la Villette","48.896694","2.384812",NA,NA,NA,"transit_station point_of_interest establishment"
"ChIJ5y_t2TJs5kcRZKWOwqdOAyY","The Bovida Shop Paris La Villette","48.8966211","2.384014",NA,"4.4","27","furniture_store home_goods_store food point_of_interest store establishment"
"ChIJ5y_t2TJs5kcRaUxAJSMR69w","Les Abattoirs de la Villette","48.8966211","2.384014",NA,"3.3","38","food point_of_interest establishment"
"ChIJCy5a3zJs5kcRMmgImWmZ8v8","Oasis Geode","48.8968732","2.3843739",NA,"2.1","17","restaurant food point_of_interest establishment"
"ChIJObzRITNs5kcRjH_Q_8e3ktQ","Porte de la Villette","48.896918","2.384608",NA,NA,NA,"transit_station point_of_interest establishment"
"ChIJowb72zJs5kcRJlj28NVJeAc","Viande grossiste","48.8966211","2.384014",NA,NA,NA,"food point_of_interest store establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
