"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJQdIoz8ht5kcRKzCFKpUdcoY","161 Avenue Jean Jaurès","48.8871817","2.3869806",NA,NA,NA,"route"
"ChIJRWFZM89t5kcRiaxbAHAC_CI","Appart'City Paris La Villette - Appart Hôtel","48.8872111","2.3863104",NA,"2.9","119","lodging point_of_interest establishment"
"ChIJHV1mzcht5kcRS2N44VctU3E","LEXUS Réparateur agréé PARIS 19 (TEAM TOY 75)","48.887437","2.3865449",NA,"3.2","6","car_dealer point_of_interest store establishment"
"ChIJY9hdz8ht5kcRyI259ZKfCrU","Musée des Compagnons Charpentiers des Devoirs du Tour de France","48.8872141","2.387104",NA,"4.7","3","museum point_of_interest establishment"
"ChIJ2fTLxMht5kcRfRcy07orIFQ","TJS Immobilier","48.8875101","2.3873931",NA,NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJtYjn2sht5kcRiWEH-7Xa1tI","Yoshida","48.887437","2.387367",NA,"4.1","131","restaurant food point_of_interest establishment"
"ChIJCWZuLM9t5kcR-Xzy5FST0-Q","Carrefour City","48.8877616","2.3863649",NA,"3.7","42","supermarket grocery_or_supermarket food point_of_interest store establishment"
"ChIJ1ZP6zMht5kcR-fAozjfeG1s","Lachtitebaguette","48.887275","2.386567",NA,NA,NA,"bakery food point_of_interest store establishment"
"ChIJrQ_1zsht5kcRcXZBnpWXGkw","Aux Arts et Sciences Réunis","48.8873233","2.3869087","2","4.3","451","restaurant food point_of_interest establishment"
"ChIJf1WP0cht5kcRgPMiCO95kKA","Syndicat du Conseil en Relations Publics","48.8875807","2.3868278",NA,NA,NA,"point_of_interest establishment"
"ChIJ_UTh8Mxt5kcRaN3n0Z6yxh0","Agence Kingcom","48.8875807","2.3868278",NA,NA,NA,"point_of_interest establishment"
"ChIJq6pGzsht5kcRLKoHPuZbOaE","Carpenters Companions of the Tour de France Duties","48.8873629","2.3868968",NA,"4.3","12","point_of_interest establishment"
"ChIJqZe4z8ht5kcROXgjeGhccIE","Four De France Restaurant Bar","48.887377","2.3870238",NA,NA,NA,"point_of_interest establishment"
"ChIJF5zA79lt5kcR-DXWEx2Vl8c","Albatrust.org","48.887427","2.3871179",NA,NA,NA,"point_of_interest establishment"
"ChIJO46u2sht5kcRQeKdelQM7Cw","Sun Smile Paris 19","48.8874784","2.3871789",NA,"4","4","beauty_salon point_of_interest establishment"
"ChIJO46u2sht5kcRkpokODH_Ab0","Pouvoir faire","48.8874784","2.3871789",NA,NA,NA,"point_of_interest establishment"
"ChIJ8W5Oxcht5kcR7LiW0Rp65UU","Empathie","48.8874322","2.3871959",NA,NA,NA,"point_of_interest establishment"
"ChIJ8WVKxcht5kcRmMF_FrHkq50","NK COIFFURE PARIS","48.8874322","2.3871959",NA,"4.2","44","hair_care point_of_interest establishment"
"ChIJVyQivyZt5kcRjiVZlvT7sc8","Toyota - Team Toy 75 - Paris 19e","48.887443","2.3865116",NA,"3.7","247","car_dealer car_repair point_of_interest store establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJNVqh08ht5kcRcQ0wz9feC-I","Amazing Deco","48.8876857","2.3866583",NA,NA,NA,"point_of_interest establishment"
"ChIJNUQL08ht5kcR7iEcXuis_mU","Amzallag David","48.8876857","2.3866583",NA,NA,NA,"insurance_agency point_of_interest establishment"
"ChIJ-YL7G89t5kcRPd2j2TPmffw","Le Chli'le","48.8872593","2.3866304",NA,NA,NA,"point_of_interest establishment"
"ChIJT_eLzMht5kcRNquuSM0rgaI","Geuffroy J Sarl","48.8872715","2.3865591",NA,"3.8","30","bakery food point_of_interest store establishment"
"ChIJGxGRqP5t5kcRho1tSHZDAXc","Snack 2000","48.8874216","2.3873124",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJ3bKO3Mht5kcRhUvutq-Qpsg","M-Cube architectures","48.887534","2.38754",NA,NA,NA,"point_of_interest establishment"
"ChIJc9r0zMht5kcRTY3xaNuZ8-4","La Chli'te","48.8872341","2.3865873",NA,NA,NA,"point_of_interest establishment"
"ChIJVVUlM3Zu5kcR3WV_o0Gst10","JohnKrischer","48.887287","2.386459",NA,"5","1","electronics_store home_goods_store point_of_interest store establishment"
"ChIJ9w0928ht5kcRrwqYxrfI1qU","Haizin","48.8875187","2.387386",NA,"4","1","restaurant food point_of_interest establishment"
"ChIJQfUdSM9t5kcRWqSsonDKhNA","Ourcq","48.887136","2.3867795",NA,"3.7","27","subway_station transit_station point_of_interest establishment"
"ChIJh1JFysht5kcRSUIQ9lBr_wQ","Ourcq","48.8871099","2.3869901",NA,NA,NA,"transit_station point_of_interest establishment"
"ChIJF5hYM89t5kcRX0vZg8NEFfw","Brasserie de l'Ourcq","48.8872027","2.3864596",NA,"3.9","26","restaurant food point_of_interest establishment"
