"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJJRL4A0xu5kcRgLnEHUvAsus","27-23 Rue Ballu","48.8820752","2.3293312",NA,NA,NA,"route"
"ChIJC8hmDkxu5kcRY1v5bZjJAuQ","MileStay-Residence Ballu","48.8820536","2.3288639",NA,"4.5","34","lodging point_of_interest establishment"
"ChIJYX-jdExu5kcRPwxryVLmhGQ","Yoko Sushi","48.8819499","2.3287843","2","4","80","restaurant food point_of_interest establishment"
"ChIJLRTPGkxu5kcRWANm0_3INZo","Iphigenie soldatos architecte DPLG","48.8816852","2.3296381",NA,"5","7","general_contractor point_of_interest establishment"
"ChIJiRks7Etu5kcRUARJHUFTr0U","m-O conseil","48.8816885","2.3296307",NA,"3","3","point_of_interest establishment"
"ChIJXXKqBkxu5kcRD4OiPAf_w5U","Municipal Collective Nursery - Ballu","48.8819889","2.3294016",NA,"5","2","point_of_interest establishment"
"ChIJA2LdAUxu5kcR4PHPi2xlWzE","Caisse de Réassurance Mutuelle Agricole des Planteurs de Tabac","48.8816859","2.3296565",NA,NA,NA,"insurance_agency health point_of_interest establishment"
"ChIJ20Nk_0tu5kcRJVU0FxlfFaU","Borten Marc","48.8816835","2.3294551",NA,NA,NA,"lawyer finance point_of_interest establishment"
"ChIJ_yZow0hu5kcREjsCKEJ0UWo","Espace Ballu - Easy Réunion","48.8816842","2.3296243",NA,"3.5","8","real_estate_agency point_of_interest establishment"
"ChIJt3N0qk5u5kcR0_gGhucMJmY","Éditions Libre & Solidaire","48.8816859","2.3296565",NA,"5","2","point_of_interest establishment"
"ChIJM4P5_0tu5kcRJiYvGrYm5d4","Le Livre et la Plume","48.8816859","2.3296565",NA,NA,NA,"point_of_interest establishment"
"ChIJU5wGD0xu5kcR6OIGAiUBnZ4","Caviste Epicerie / Les Domaines Qui Montent - Paris Ballu","48.8820401","2.328906",NA,"4.6","48","bar liquor_store food point_of_interest store establishment"
"ChIJx5cXCUxu5kcRWML-A-j815c","New Yoko","48.8819499","2.3287843",NA,"4","2","restaurant food point_of_interest establishment"
"ChIJx5cXCUxu5kcROmtGdNA8FQA","LA FEROCE // Creations et Productions digitales","48.8819499","2.3287843",NA,NA,NA,"point_of_interest establishment"
"ChIJ__9D0sBv5kcROS4RxmQYQBM","LouerUnLoft","48.8819277","2.3294746",NA,NA,NA,"point_of_interest establishment"
"ChIJff4G79Rv5kcRWQZf352lT4w","Extens","48.8816845","2.3293136",NA,NA,NA,"finance point_of_interest establishment"
"ChIJBWau-Etu5kcR0NrTVQg_8Po","Bow Medical","48.8816845","2.3293136",NA,NA,NA,"point_of_interest establishment"
"ChIJYRO8AUxu5kcRSGA-6Yc-pG0","Pbh France","48.8816845","2.3293136",NA,NA,NA,"point_of_interest establishment"
"ChIJYRO8AUxu5kcRDemP1E_TbE4","Mazalim Ballu","48.881911","2.3294727",NA,NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJYRO8AUxu5kcRmHNX7K9YKV8","Prorelis Dimitri","48.881911","2.3294727",NA,NA,NA,"point_of_interest establishment"
