"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJD8IbfFxu5kcRKpjOPt8iIs0","Vogt Maurice","48.8891988","2.3419082",NA,NA,NA,"electronics_store home_goods_store point_of_interest store establishment"
"ChIJJyyiflxu5kcR85PNgj1tm1c","VIA COACHING / Agnès Grange - Coach de vie pour particuliers","48.8891988","2.3419082",NA,"5","1","health point_of_interest establishment"
"ChIJq-p3b1xu5kcRjdDEUbT3r5o","Sarl Le Panier de Montmartre","48.8896504","2.3424088",NA,"1","2","point_of_interest store establishment"
"ChIJueGRelxu5kcRTjgvvkygVhs","Nul","48.8896862","2.3421794",NA,NA,NA,"health point_of_interest establishment"
"ChIJg61jO0tv5kcRnBWfXeKlUQs","Pizza Di Loretta","48.8896263","2.3425825",NA,"4","12","restaurant food point_of_interest establishment"
"ChIJy4toAipv5kcRBcLJct6AVeA","Doular Frogerpuais","48.8896263","2.3425825",NA,NA,NA,"point_of_interest establishment"
"ChIJj2r7TqZv5kcRnRjbxLppbA8","Maison des Epicuriens","48.889225","2.3427454",NA,"4.9","22","cafe restaurant food point_of_interest store establishment"
"ChIJAcYeZ1xu5kcROKItCD754fg","Sophie Texier","48.8893997","2.3428249",NA,"5","1","health point_of_interest establishment"
"ChIJVVVR1Mdv5kcRwPP044cyEJQ","Institut Scientis","48.8894565","2.3416706",NA,NA,NA,"point_of_interest establishment"
"ChIJudryeFxu5kcRNsBpIMgimCI","3 Owls","48.8894565","2.3416706",NA,"4.8","11","food point_of_interest establishment"
"ChIJ55czeFxu5kcRr1yBMhM32SI","Catherine MANGEL","48.8895898","2.3417524",NA,NA,NA,"physiotherapist health point_of_interest establishment"
"ChIJ55czeFxu5kcRfFmCIy5X7hM","Françoise SAPHORES","48.8895898","2.3417524",NA,NA,NA,"physiotherapist health point_of_interest establishment"
"ChIJLwmucFxu5kcRww9bJfWUzf4","Thomas GRANDJEAN","48.8895898","2.3417524",NA,"5","5","doctor health point_of_interest establishment"
"ChIJLwmucFxu5kcR-vBxh5R47uE","Olivier Armande","48.8895898","2.3417524",NA,NA,NA,"point_of_interest establishment"
"ChIJLwmucFxu5kcRhOeiPulYBAQ","Saignes Paqueton Louise Armande","48.8895898","2.3417524",NA,NA,NA,"point_of_interest establishment"
"ChIJySuOgFtu5kcRp88QHxXcycg","Alix et Mika - Tartares sur mesure","48.8892716","2.3416276","2","4.6","173","restaurant food point_of_interest establishment"
"ChIJ4SuRYVxu5kcRY0hSgAiNQxU","Lamarck - Mont Cenis","48.8891009","2.3427793",NA,"1","1","transit_station point_of_interest establishment"
"ChIJ55czeFxu5kcRKIHgWTm1Ob8","Montmartre Photo & Phone","48.8896489","2.3416827",NA,"4.2","12","point_of_interest establishment"
