"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJU-_wWvJt5kcRN2Z17sBFaao","54-72 Boulevard de Ménilmontant","48.8636673","2.3867243",NA,NA,NA,"route"
"ChIJ_6FgXfJt5kcR45rMH_eJ9kM","Haut les coeurs","48.8640801","2.3865503","1","4.7","174","bar point_of_interest establishment"
"ChIJn4In9pFt5kcRg3VvS4n7ruQ","Furax","48.8641053","2.3873368",NA,NA,NA,"point_of_interest establishment"
"ChIJ29sHWvJt5kcRewfa-8e6oSk","Zagros","48.863656","2.387068","2","4.4","239","restaurant food point_of_interest establishment"
"ChIJg5VrXPJt5kcRzoDrXIEGTAo","GUÉ STEPHANE","48.8639189","2.3868216",NA,NA,NA,"point_of_interest establishment"
"ChIJE1nBWPJt5kcRS_2wlTA5zTo","Inti Agency","48.8637859","2.3871568",NA,NA,NA,"point_of_interest establishment"
"ChIJXZuEQvJt5kcRZGAb7STkYvI","Davide Cassinari","48.8641594","2.3864598",NA,NA,NA,"point_of_interest establishment"
"ChIJC1-oWvJt5kcRhhAqDmeYby4","Pigmacolor Paris 11","48.863476","2.3865063",NA,"4.8","16","home_goods_store point_of_interest store establishment"
"ChIJCQPaXPJt5kcRzi8KpdDm1W4","Troubadours","48.8640376","2.386614",NA,"4.6","35","restaurant food point_of_interest establishment"
"ChIJGyF9XPJt5kcR7UZj4Cm4fdY","Bar-David Raphaël","48.8638754","2.3867836",NA,"4.6","9","doctor health point_of_interest establishment"
"ChIJk08VaPJt5kcRdMaPaX55ql8","EasyRide Paris","48.8642525","2.3865169",NA,NA,NA,"bicycle_store point_of_interest store establishment"
"ChIJiYp5XPJt5kcRzMeTMJGceRw","Bar Du Lycee","48.8638754","2.3867836",NA,"3.9","24","point_of_interest establishment"
"ChIJiYp5XPJt5kcRKLcp6dxg9zE","Docteur Ilann Guez","48.8638754","2.3867836",NA,"4.3","6","doctor health point_of_interest establishment"
"ChIJqaXBGext5kcRknUVfIrPo9w","Maison Omani","48.86379","2.386894",NA,"5","4","home_goods_store point_of_interest store establishment"
"ChIJrwieRPJt5kcR6SjSo6CcEr8","Restaurant du Lycée","48.8639541","2.3866875","1","3.6","33","restaurant food point_of_interest establishment"
"ChIJxaAGIgFt5kcR1yu_X4myoaE","TEMPONOK","48.8637859","2.3871568",NA,NA,NA,"museum point_of_interest establishment"
"ChIJdSq-qfNt5kcRK2D1wWzBp18","Brasserie du Lycée Chez Dary","48.8640824","2.3865474",NA,"5","4","restaurant food point_of_interest establishment"
"ChIJ_6FgXfJt5kcR4ZfqQp56H2M","Rossa Adriana","48.864191","2.3867503",NA,NA,NA,"point_of_interest establishment"
"ChIJRXMlWPJt5kcRoIOZViUn3Gg","Agence immobilière du 20e","48.8635632","2.3871374",NA,"3.5","14","real_estate_agency point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJXZuEQvJt5kcRO8B9qIUzabM","Twilight Zone Productions","48.8641594","2.3864598",NA,NA,NA,"point_of_interest establishment"
"ChIJzV6WQvJt5kcRdmLU1oi7Er4","Restaurant Boti","48.8641652","2.3864679","2","4.9","154","restaurant food point_of_interest establishment"
"ChIJjwraafJt5kcRLADpSGeuhKE","La Brique","48.8642073","2.3865141",NA,NA,NA,"bar point_of_interest establishment"
"ChIJ8U3iWDdt5kcR1YAAM_TR-gs","Kydam","48.8635518","2.3872241",NA,"4.1","74","restaurant food point_of_interest establishment"
"ChIJu3eCRfJt5kcR_4Qg7xF1aZU","Heneo","48.8635764","2.3863685",NA,NA,NA,"point_of_interest establishment"
"ChIJqweN9_Jt5kcROLi3z-Dr2g0","Wings Let's Wings Eat","48.863561","2.3873451",NA,"3.7","14","restaurant food point_of_interest establishment"
