"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJEUMKcQly5kcRS_0427idHOk","2-12 Rue Chanzy","48.8524647","2.3825216",NA,NA,NA,"route"
"ChIJufzaewly5kcRMv0-v7I6YGo","BALCOON - Atelier de design paysager","48.8526064","2.3828538",NA,"3.9","14","general_contractor point_of_interest establishment"
"ChIJARbM5NOI4kcRpZNPAp1LNW4","SPI - Sécurité Protection Intervention SAS","48.8525657","2.3828212",NA,"3.8","6","point_of_interest establishment"
"ChIJR_Irdwly5kcREAc04lTHNM4","Maison Chanzy","48.8526262","2.3826557",NA,"4.8","17","lodging point_of_interest establishment"
"ChIJR_Irdwly5kcR25CtzN-cVCE","Hermes Lim Naturopathe Paris 11","48.8525423","2.3827472",NA,"5","9","health point_of_interest establishment"
"ChIJufzaewly5kcRdIkM9EOmw3U","Le Rallye","48.8525724","2.3829503","1","4.5","37","bar point_of_interest establishment"
"ChIJLT6oewly5kcR4eHkE7cxNmw","Serviconseils","48.8524475","2.3829485",NA,"1","2","real_estate_agency point_of_interest establishment"
"ChIJA_VLeAly5kcRy9DZOvpEh5g","Meichler Gisèle","48.8527408","2.3827543",NA,NA,NA,"point_of_interest establishment"
"ChIJlxzwk3Ny5kcRXh_qKWaSA6s","Piasente Flavio","48.8525324","2.3819792",NA,NA,NA,"point_of_interest establishment"
"ChIJnV5CDQly5kcRJdH5bmbiU6I","Dina Mortagne","48.8527965","2.3829112",NA,NA,NA,"point_of_interest establishment"
"ChIJR30zewly5kcR1SdXFXVFVIU","Épicerie et Associés","48.8523618","2.3830524",NA,"4.4","119","grocery_or_supermarket restaurant food point_of_interest store establishment"
"ChIJl7CxfAly5kcR5-CaM_-nY0k","Wilinski Patricia","48.8523625","2.3830542",NA,NA,NA,"health point_of_interest establishment"
"ChIJR30zewly5kcRvykNnCyumrE","Dp Training","48.8522982","2.3830255",NA,NA,NA,"point_of_interest establishment"
"ChIJjxQEeAly5kcRS9X14MFeZio","Les Petits Matins","48.8529055","2.3827692",NA,NA,NA,"point_of_interest establishment"
"ChIJ94g_ewly5kcRZ4rVoSwmGUk","AMELIE S LDG ARCHITECTE","48.8523618","2.3830524",NA,NA,NA,"point_of_interest establishment"
"ChIJB9vFbQly5kcR0pYhz8OO88Y","Ghez Mikael","48.8523622","2.382416",NA,NA,NA,"point_of_interest establishment"
"ChIJr8g7egly5kcR3eM7NM4EbHg","Antennes TLV","48.8525657","2.3828212",NA,NA,NA,"point_of_interest establishment"
"ChIJX8Ly0Axz5kcRHFHaodVBF8g","Restaurant émeraude Chanzy","48.8524195","2.3825226",NA,"4","14","restaurant food point_of_interest establishment"
"ChIJ2Zm9cAly5kcRZIiepFrCLwc","Sas Avant Garde","48.8525365","2.3827465",NA,NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJ8ZE29EZz5kcR0cPXZn3M_Ds","Le Marcounet 14 Quai De L'Hotel De Ville","48.8525423","2.3827472",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJ2Zm9cAly5kcRQHkCdQKCTeM","S.e.z.s6","48.8525423","2.3827472",NA,NA,NA,"school point_of_interest establishment"
"ChIJB9vFbQly5kcREsYwKYtsQWU","Kinografik","48.8523622","2.382416",NA,NA,NA,"point_of_interest establishment"
"ChIJFQ4Fcwly5kcRsZN7GmkjPpA","M.AIT.P","48.8525104","2.382236",NA,NA,NA,"point_of_interest establishment"
"ChIJl94BcAly5kcRkMnTlbIL3Y8","PHOUR05","48.8524343","2.3828116",NA,"4.2","9","doctor health point_of_interest establishment"
"ChIJV60Cegly5kcRzMBm4dqSf5Q","Paysages Developpement","48.8526064","2.3828538",NA,NA,NA,"point_of_interest establishment"
"ChIJIVxJeAly5kcRWR0a-6ZOQRM","Girardot Raymond","48.8527408","2.3827543",NA,NA,NA,"point_of_interest establishment"
"ChIJA_VLeAly5kcRPrkNc0udLdM","Godefroy Valerie","48.8527408","2.3827543",NA,NA,NA,"point_of_interest establishment"
"ChIJvUmv2PNt5kcRbCJYF1e7oNE","Atelier MEP","48.8525324","2.3819792",NA,"5","1","point_of_interest establishment"
"ChIJ3yEcI61z5kcRH4EiIR-7ybs","Bogdan Vitas Bogino","48.8527514","2.3827962",NA,NA,NA,"health point_of_interest establishment"
"ChIJC_vjs-5z5kcRKsVn0Rh1txM","Anne Marie Houpert","48.8527565","2.3828338",NA,NA,NA,"health point_of_interest establishment"
"ChIJP9dzdwly5kcRD56UgDsSf54","Réseau Soins Psy","48.8527565","2.3828338",NA,NA,NA,"health point_of_interest establishment"
"ChIJ0zxZovRz5kcRX8uYoMKgGTo","BOULANGERIE PATISSERIE LNA","48.8523933","2.3829717",NA,NA,NA,"bakery restaurant food point_of_interest store establishment"
"ChIJw-4dewly5kcRW5s4e54_CRg","Ernest Petro","48.8523933","2.3829717",NA,NA,NA,"point_of_interest establishment"
"ChIJw-4dewly5kcRzV75gRIEG_s","glgi","48.8523933","2.3829717",NA,NA,NA,"point_of_interest establishment"
"ChIJU9t0ewly5kcRGLlfsVo2Ll8","LA TRADITION DU BON PAIN","48.8523933","2.3829717",NA,"3.9","19","bakery food point_of_interest store establishment"
"ChIJOXpMpuRz5kcRPZEZUjuOv00","Assadia Paris 11 - Garde D'enfants Intelligente","48.852497","2.3820114",NA,"3.7","3","point_of_interest establishment"
"ChIJBYTdDAly5kcRb6LyQbKvxKA","Flavier Adrian","48.852497","2.3820114",NA,NA,NA,"point_of_interest establishment"
"ChIJgbfomatt5kcRFI6--yGJpnk","PINCON Antoine","48.852497","2.3820114",NA,NA,NA,"local_government_office point_of_interest establishment"
"ChIJtWXHDQly5kcRJpoZF6UhdL0","Sogesp","48.852497","2.3820114",NA,NA,NA,"point_of_interest establishment"
"ChIJP9dzdwly5kcRHl_FQ-wT71g","Vincent Desevre","48.8527639","2.382868",NA,NA,NA,"health point_of_interest establishment"
"ChIJM-Paewly5kcRBxZf4ASndb8","Paris Recharge Charging Station","48.852573","2.383037",NA,NA,NA,"point_of_interest establishment"
"ChIJxaAKewly5kcRWdOkIWmbzt0","Epicerie & Associes","48.8524469","2.3830559",NA,NA,NA,"point_of_interest establishment"
"ChIJ9To6eAly5kcR59M5iUfmvQk","Constructions Mecaniques","48.8528117","2.3828897",NA,NA,NA,"point_of_interest establishment"
"ChIJhVGD2xVz5kcRV1_mrLGep4g","IJII PAPETERIE","48.8523618","2.3830524",NA,"5","8","point_of_interest store establishment"
"ChIJjxQEeAly5kcR5Mz5jrmQmR4","Sensitive and Son","48.8528959","2.3827243",NA,"4.8","19","home_goods_store point_of_interest clothing_store store establishment"
"ChIJXfOvfAly5kcRx1z796IICtc","Ribollet Bertrand","48.8522982","2.3830255",NA,NA,NA,"insurance_agency point_of_interest establishment"
"ChIJBVxQ4J1z5kcRS1-iNAI7oWs","DINÈS Paris","48.8529055","2.3827692",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJjxQEeAly5kcRQJN_Bgsla4Y","Tardien Jacob Gregoire","48.8529055","2.3827692",NA,NA,NA,"point_of_interest establishment"
"ChIJG7LICgly5kcRJo4tY6nFifk","Traiteur Delikatessen","48.8528445","2.382096",NA,"5","2","food point_of_interest establishment"
"ChIJG7LICgly5kcRyPHIqHo6HiQ","Madoukone Transport","48.8528421","2.3820858",NA,NA,NA,"point_of_interest establishment"
"ChIJXfOvfAly5kcRRaD9E5iaRMc","Princesse Lala","48.8522947","2.3831148",NA,"4.9","10","point_of_interest store establishment"
