"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJc929lndu5kcRUaEUPRijHCw","11 Rue de Tanger","48.8849635","2.367522",NA,NA,"route"
"ChIJ_8IkhNZt5kcRX1yWN15SP1c","Fund For Schools Du 19ème","48.8852627","2.3676918","1","1","school point_of_interest establishment"
"ChIJGSiGm3du5kcRcnMTStW4zm4","Association Daniel Balavoine","48.8852459","2.3670231","5","3","point_of_interest establishment"
"ChIJIZuGjndu5kcRCoOAUGclF5E","Municipality of Paris","48.885491","2.3677455",NA,NA,"primary_school school point_of_interest establishment"
"ChIJK7dNfTNu5kcRTIl7lcioKbU","Nadia Christensen - Akna Cabinet Naturopathie","48.8847645","2.3670437","5","2","health point_of_interest establishment"
"ChIJ-VNxlHdu5kcRR4wqbAhdG3A","Mosaique Voyage","48.884897","2.3676256","3.6","32","travel_agency point_of_interest establishment"
"ChIJxzH-lndu5kcR5fsr591TcHU","Bibliothèque-Discothèque Hergé","48.8849819","2.3674401","3.6","22","night_club library point_of_interest establishment"
"ChIJXVaXkHdu5kcRrrHK4e7mpbI","ccev","48.8851278","2.3672914",NA,NA,"point_of_interest establishment"
"ChIJm_Ztlndu5kcRnlBPDTV6PCM","Cabinet Médical Des Docteurs M'zoughi Et Zaghdoud","48.8848036","2.3675363","5","1","doctor health point_of_interest establishment"
"ChIJu83Uondu5kcRWumxekJEgYE","Dr Tarek Mzoughi","48.8847962","2.3675329","4.2","25","doctor health point_of_interest establishment"
"ChIJaQYs6Hdu5kcRVNZAiB2zubw","Zaghdoud Mokhtar","48.8847918","2.3675396","3.2","6","doctor health point_of_interest establishment"
"ChIJGazgcwtv5kcRM0JIbXUZBRc","Nursery School","48.8854059","2.3677862",NA,NA,"school point_of_interest establishment"
"ChIJ_dNzuFBv5kcRA4ZL3_yUsjU","Olivion Delpa","48.8847765","2.3678111",NA,NA,"store point_of_interest establishment"
"ChIJi2XWmHdu5kcRKLVdxNbUwLU","YogiToy","48.8848752","2.3669007",NA,NA,"point_of_interest establishment"
"ChIJsevYmXdu5kcRdvUFyevMU3M","Bonneau-Cattier Eude","48.8848752","2.3669007",NA,NA,"point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,"locality political"
