"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJnxAvJ09u5kcRjQ-O58YuXc0","26-38 Rue de Douai","48.882552","2.3327182",NA,NA,NA,"route"
"ChIJu6u_IE9u5kcR2sxzXS-T5Bo","Apollo Opéra Hôtel","48.8826328","2.3327186",NA,"3","285","lodging point_of_interest establishment"
"ChIJ4Yr7ME9u5kcRuBm2lWyljO8","Royal Mansart","48.8820709","2.333485",NA,"3.5","195","lodging point_of_interest establishment"
"ChIJB1fTKE9u5kcR-LUqNO7CUvs","Parking Blanche Pigalle","48.8820548","2.3330105",NA,"3.1","75","parking point_of_interest establishment"
"ChIJw6G6KE9u5kcRBgPENwayR9U","Artiste peintre à Paris - Adel Fabric","48.882249","2.332834",NA,NA,NA,"painter point_of_interest establishment"
"ChIJZTZmu05u5kcR7qGr-rt-VPY","ASSERT AVOCATS CONSEIL","48.8821023","2.3328119",NA,"3","2","lawyer point_of_interest establishment"
"ChIJXXgmKE9u5kcRKivUdNqQo38","Gracia Thierry","48.8822134","2.3325765",NA,NA,NA,"point_of_interest establishment"
"ChIJ9VyJJU9u5kcRAYebHlECemM","FLESH restaurant","48.8823069","2.3330606","2","4.4","818","bar restaurant food point_of_interest establishment"
"ChIJUabFJU9u5kcRFc54SSgfIv8","Balls","48.8823772","2.3329662","2","4.5","224","restaurant food point_of_interest establishment"
"ChIJqYdoJU9u5kcRR2rV_N1KR_g","L'Aquarium","48.8823034","2.3331565",NA,"4.5","54","cafe food point_of_interest establishment"
"ChIJqV_xJk9u5kcR7nbc5NmlzqA","Tony Nails","48.8824079","2.3327592",NA,"2.9","45","beauty_salon point_of_interest establishment"
"ChIJm7MEJ09u5kcRGA1KrpGNV24","La P'tite Mousse","48.8824671","2.3327162",NA,"4.9","128","liquor_store point_of_interest store establishment"
"ChIJ_7AFDdIw5kcRswDEp9fD_z4","Rachel Gayaud - Hypnopraticienne","48.8820388","2.3328111",NA,"5","1","health point_of_interest establishment"
"ChIJiTq6KE9u5kcRiuE3WhltfqA","MAKILLAGES","48.8820124","2.3328585",NA,"4.7","7","store point_of_interest establishment"
"ChIJAQBMKU9u5kcRN5c59UmT-vs","Cabinet HEORA","48.8820124","2.3328585",NA,NA,NA,"health point_of_interest establishment"
"ChIJ29g_J09u5kcRc6o9fCCzEdI","Magic Makers - Saint-Georges","48.8824657","2.3325858",NA,"4.8","6","school point_of_interest establishment"
