"Id","Name","Lat","Lng","Rating","Nb_Rating","Type","Price_level"
"ChIJW9x1jnRy5kcRgVd-Ueuj5c0","243-223 Boulevard Voltaire","48.8511471","2.3912877",NA,NA,"route",NA
"ChIJD4JYe3Ry5kcRWxaOFJJIZb0","FRAM Paris Voltaire","48.8508759","2.3921435","3.9","17","travel_agency point_of_interest establishment",NA
"ChIJr6L_h3Ry5kcR3nSGC9DZ_Yg","France Renov'","48.8510389","2.3922136",NA,NA,"general_contractor point_of_interest establishment",NA
"ChIJR3fgZnRy5kcRVyKiSihgd7c","Alfa Hôtel Nation","48.8512866","2.3923187","3.9","140","lodging point_of_interest establishment",NA
"ChIJm_HpYnRy5kcR0cfvkNQeUOw","IDN help","48.8509568","2.3920074","5","1","point_of_interest establishment",NA
"ChIJX-XYYnRy5kcRzmJYgZ6dwJc","R.Optical","48.8509568","2.3920074","5","4","health point_of_interest clothing_store store establishment",NA
"ChIJid_eiXRy5kcRs1zm4HipBwI","Assurance Paris Voltaire Aviva","48.8510372","2.3918435","4.5","2","insurance_agency finance health point_of_interest establishment",NA
"ChIJBSxooDZw5kcR0Iu_Ylos2I0","Salon de Coiffure Tignasse ( ancien salon Y nation )","48.8511989","2.3917043","4.1","65","hair_care point_of_interest establishment",NA
"ChIJQ22vY3Ry5kcRBfuUBWGNYR0","Phone Destock","48.8509568","2.3920074",NA,NA,"electronics_store point_of_interest store establishment",NA
"ChIJn4QcY3Ry5kcRjnnWeSYOtH4","Paris Mobile Agency","48.8509568","2.3920075",NA,NA,"point_of_interest establishment",NA
"ChIJJVHhYnRy5kcR2xBC-F8z-pw","Lavomatique","48.8509443","2.3919658","5","1","laundry point_of_interest establishment",NA
"ChIJuxuMYnRy5kcRbIQrlz-Opfs","Total Renov","48.850964","2.3920315",NA,NA,"point_of_interest establishment",NA
"ChIJ93F-iXRy5kcRp-2esomHwK8","Add Expert Advertisement & Media Services Inc.","48.8511627","2.3916333",NA,NA,"point_of_interest establishment",NA
"ChIJV_WhY3Ry5kcRlMn3Kcg5V6w","Alexandre Avram","48.8510389","2.3922136",NA,NA,"point_of_interest establishment",NA
"ChIJCfb7-e5u5kcRerbP4dGDwS4","Clara Collins","48.8508627","2.3921768",NA,NA,"point_of_interest establishment",NA
"ChIJy0_bZHRy5kcRMQu5USWaoAk","Barback, table d’hôtes","48.8508632","2.3922757","4.9","8","restaurant food point_of_interest establishment",NA
"ChIJ90SPaHRy5kcRDmQvJz9Rij4","Sépro","48.8511379","2.3924745",NA,NA,"point_of_interest establishment",NA
"ChIJmyuBe3Ry5kcRUa7ThEgm4Bo","美国新泽西州峰会城","48.8508042","2.3922597",NA,NA,"health point_of_interest establishment",NA
"ChIJZUL3XXRy5kcRRc5TrqIyjqQ","Michel Rose","48.8514105","2.3923109",NA,NA,"point_of_interest establishment",NA
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,"locality political",NA
"ChIJHxDsfXRy5kcRxr2Eo-BHx0k","Crédit Coopératif","48.8509072","2.3914189","2.3","50","bank finance point_of_interest establishment",NA
"ChIJ8zDfP3Fy5kcR-hnNqNxS8CU","Avis Location Voiture Paris Voltaire","48.850933","2.392029","4.1","61","car_rental point_of_interest establishment",NA
"ChIJMWs5DApy5kcRIf1nXiTJ2us","Pozzio Caffé","48.8506868","2.3917206","4.3","240","restaurant food point_of_interest establishment","2"
"ChIJSYZ4jnRy5kcRvitTqE4lDgY","UFC-QUE CHOISIR","48.8512903","2.3914116","3.7","35","point_of_interest establishment",NA
"ChIJswTsfXRy5kcRjCP9F02jU_I","Banque Du Batiment Des Travaux Publi","48.8508556","2.3913381",NA,NA,"bank finance point_of_interest establishment",NA
"ChIJraDjZXRy5kcRPbmjj6G9-Ig","Vitamax","48.8511379","2.3924745",NA,NA,"grocery_or_supermarket food point_of_interest store establishment",NA
"ChIJdfIVhnRy5kcRKnyUKXrJHHw","Coach Sportif BodyTec","48.8507934","2.391531",NA,NA,"health point_of_interest establishment",NA
"ChIJxQmwj3Ry5kcR2IZZTii6p0c","Emet","48.8509787","2.3912135","4.6","50","book_store point_of_interest store establishment",NA
"ChIJBbJee3Ry5kcR6jZN7dOz2Ww","Print Nation","48.8508566","2.3921738","3.3","44","point_of_interest store establishment",NA
"ChIJEaOKfHRy5kcRpvGwlDR6icQ","Mallis Intérim","48.8510959","2.3917419","1","1","point_of_interest establishment",NA
"ChIJzw6_iXRy5kcRlPV9J3X5XNk","Brigade Du Kif","48.8510832","2.3917336",NA,NA,"point_of_interest establishment",NA
"ChIJvaHAiXRy5kcRs_gTfIr67Jk","Douieb","48.851073","2.3917341",NA,NA,"point_of_interest establishment",NA
"ChIJGZ8minRy5kcRom-cqEYBsHs","Pattein Alexandre","48.851186","2.3917146",NA,NA,"point_of_interest establishment",NA
"ChIJQ22vY3Ry5kcR865QPIJCDVo","Felix Participations","48.8509568","2.3920074",NA,NA,"finance point_of_interest establishment",NA
"ChIJZ_TpYnRy5kcRDqGeHVXhhbQ","Hak Hak-khun Virginie","48.8509568","2.3920074",NA,NA,"point_of_interest establishment",NA
"ChIJl8fOpvdt5kcRxOUbYmyrToU","Monarcha Guillaume","48.8509568","2.3920074",NA,NA,"point_of_interest establishment",NA
"ChIJZ_TpYnRy5kcRv9zPFLpcevM","Standauto-Liberty Car","48.8509568","2.3920074",NA,NA,"car_rental car_repair point_of_interest establishment",NA
