"Id","Name","Lat","Lng","Rating","Nb_Rating","Type"
"ChIJRWQ6qKJt5kcRsKyONzVRhT0","101-97 Rue Haxo","48.8752185","2.4028784",NA,NA,"route"
"ChIJw_lVqaJt5kcR747pceqlB6s","Brian Keith photo","48.8754814","2.4026901",NA,NA,"point_of_interest establishment"
"ChIJV8rnqaJt5kcRVtvtDzMzPaA","Valery S.","48.8752037","2.4027317","5","1","point_of_interest establishment"
"ChIJpb0mBpht5kcRU8TVxkm1MFc","Centre Médico Psychologique pour enfants Haxo","48.8750339","2.4027423","3.3","4","health point_of_interest establishment"
"ChIJw_lVqaJt5kcRGUHpu3rQeUU","Denise Jean Christophe","48.8754814","2.4026901",NA,NA,"point_of_interest establishment"
"ChIJVVVhq6Jt5kcRxUBLekWPbcA","Expression Chorale","48.875472","2.4024343",NA,NA,"church place_of_worship point_of_interest establishment"
"ChIJd3oHBJht5kcRuuFb7Zj1VGE","Hôpital De Jour De Haxo Fondation L'élan Retrouvé","48.8748303","2.4026246",NA,NA,"hospital health point_of_interest establishment"
"ChIJw5sLrKJt5kcRK8xoudnJYsc","Peintures des Lilas","48.8755822","2.402625","5","1","point_of_interest establishment"
"ChIJg4PEq6Jt5kcRateYVrAAGaE","ROHI-JIREH","48.8753884","2.4026162",NA,NA,"point_of_interest establishment"
"ChIJGalapqJt5kcRaB8-0JeYi4E","Angels Team","48.8753596","2.4031526",NA,NA,"point_of_interest establishment"
"ChIJA40OCJht5kcRIdoGgRoZO0A","Hadrien CORJON, Ostéopathe","48.8751824","2.4031137",NA,NA,"health point_of_interest establishment"
"ChIJ__8vB5ht5kcR_yvrkiD-rW0","Pi De Paris 20 Croix-Rouge Française","48.8750536","2.4026848","4.5","13","hospital health point_of_interest establishment"
"ChIJ7SqAoKJt5kcRZrKLaUk-ijU","Cosinus","48.8751824","2.4031137",NA,NA,"point_of_interest establishment"
"ChIJv0YJWO1t5kcR2xPGAEavAQw","Art-thérapie à Paris - L'atelier du 20e","48.8754814","2.4026901","5","1","health point_of_interest establishment"
"ChIJf-dUqaJt5kcR2OsiHNamUJM","Luca Chiari","48.8754814","2.4026901","4","1","point_of_interest establishment"
"ChIJw_lVqaJt5kcR9aATX3NlExc","Rioux Christian","48.8754814","2.4026901",NA,NA,"point_of_interest establishment"
"ChIJ9ysLcsZv5kcRDx9fEXMCcEs","Dr. Gilbert Naccache","48.8751567","2.403115","3.5","11","doctor health point_of_interest establishment"
"ChIJlZYiCJht5kcRT4LuiXZXe1s","Synd.copr. Du 94 98 Rue Haxo 75020","48.8750725","2.4031236","4","1","real_estate_agency point_of_interest establishment"
"ChIJU2Q8CJht5kcRqGfPcmcb8hE","A.d.p.i","48.8750427","2.4032118","3.8","4","point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,"locality political"
"ChIJdzMTpqJt5kcReSvZpBNphhc","VAPE FOOD","48.8754111","2.4031176","5","1","point_of_interest establishment"
"ChIJWa2i9Zxt5kcRxMkN2r1_afg","Marie-Christine HERIVAN Coaching de Vie","48.8754111","2.4031176",NA,NA,"health point_of_interest establishment"
"ChIJsd-dh6dt5kcRwrAi7Jy6z1c","Sahra BENJEDDAOUI - Chirurgien-dentiste","48.8750458","2.4032145","5","12","dentist health point_of_interest establishment"
"ChIJwaWIZFxt5kcRR9wvuAr4iYU","Docteur Philippe Wakselman","48.8750458","2.4032145","4.3","18","dentist health point_of_interest establishment"
"ChIJt8zCdeNt5kcRPR_5TB588Z4","Cabinet dentaire et médical Paris Haxo","48.8750458","2.4032145","5","1","dentist health point_of_interest establishment"
"ChIJd3oHBJht5kcRrpDdLD1TyaU","Csp Haxo Croix-Rouge Française","48.8748356","2.4029132","3.3","18","hospital health point_of_interest establishment"
"ChIJT6wjr6Jt5kcREc-D8Jt5WO4","Tymen Patrick","48.875565","2.4028849","5","1","lawyer finance point_of_interest establishment"
"ChIJT6wjr6Jt5kcR9UIDF2OdfJ4","Peschaud Henri","48.875565","2.4028849",NA,NA,"lawyer finance point_of_interest establishment"
"ChIJT6wjr6Jt5kcROL-z1OOlSWE","Salaam Clarke Laurent","48.875565","2.4028849","5","2","lawyer finance point_of_interest establishment"
"ChIJwZRrpqJt5kcRe3Jq0yz1Cmc","Schuler Sebastien Patrice Christian","48.8754215","2.4031728",NA,NA,"point_of_interest establishment"
"ChIJ4Q4d_CZt5kcRO7Q5k4h6Cig","Dr Levy Michael , chirurgien dentiste","48.8751228","2.4033271","5","13","dentist health point_of_interest establishment"
"ChIJ7SqAoKJt5kcRusp9hN6ljbs","Fleury Guillaume","48.8751195","2.4033285",NA,NA,"doctor health point_of_interest establishment"
"ChIJOVU9r6Jt5kcRmP8ck6kqZss","Sci","48.8755935","2.4029488",NA,NA,"lawyer point_of_interest establishment"
