"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJ8Y5yU8ht5kcRSMvj6nak6-M","176-180 Avenue Jean Jaurès","48.8879102","2.3897252",NA,NA,NA,"route"
"ChIJa604AEZu5kcRc3RY-fFwu6U","Woodbrass: Guitar - Bass - Amp - Effect","48.8878125","2.3902132",NA,"4.1","239","electronics_store home_goods_store point_of_interest store establishment"
"ChIJXWDVTMht5kcRIGq13PQ5vRs","Studio 180","48.8874705","2.3900025",NA,"4.8","5","electronics_store home_goods_store point_of_interest store establishment"
"ChIJYcp-Ucht5kcRG0yy8ZUoeks","Loxam City Porte de Pantin","48.8876236","2.3895145",NA,"4.3","19","point_of_interest establishment"
"ChIJa-rEVsht5kcRR2-tKgHX08w","MAKIDO","48.8877129","2.3896875","2","4.1","607","restaurant food point_of_interest establishment"
"ChIJZQrx-Mht5kcRWvEnLmNQkMk","Melocad","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJZfn-n8lt5kcRHPGUKeWe5S0","Woodbrass: Drums - Percussion","48.8875331","2.3891329",NA,"4.1","41","electronics_store home_goods_store point_of_interest store establishment"
"ChIJO2wDoMlt5kcRn1DClEYGR74","Woodbrass: Wind Instruments","48.8875331","2.3891329",NA,"4.4","64","electronics_store home_goods_store point_of_interest store establishment"
"ChIJRcDnT8ht5kcRYDqQd975kvo","Woodbrass - Magasin de Musique Paris","48.8878178","2.3901058",NA,"3.8","1294","electronics_store home_goods_store point_of_interest store establishment"
"ChIJvwU2_8ht5kcRmhHhEsyk4os","Rémy Deluze","48.8877499","2.3891928",NA,"5","2","point_of_interest establishment"
"ChIJtWqF-Mht5kcReyLQ3XNKb9k","Tonton Jaurès Restaurant","48.887536","2.389261","2","4.1","672","night_club bar restaurant food point_of_interest establishment"
"ChIJXWDVTMht5kcRwcZI9WA_dsM","Aimante Paris","48.8877121","2.3901707",NA,NA,NA,"point_of_interest establishment"
"ChIJOX31Wcht5kcRYnOEhIo2WIU","Seck Pascal","48.8874213","2.3896678",NA,NA,NA,"point_of_interest establishment"
"ChIJUcZlFj1t5kcR3S3UWxUbzSY","Burgy Time","48.8876236","2.3895145",NA,"4.8","117","restaurant food point_of_interest establishment"
"ChIJRcDnT8ht5kcRu4BJXx0ghyY","Association pour le Développement et la Gestion de l'Energie et de l'Environnement","48.8874705","2.3900025",NA,"5","1","point_of_interest establishment"
"ChIJAQB8Ucht5kcRph0ghNISFVQ","Snc Sun","48.8876968","2.3897846",NA,NA,NA,"point_of_interest establishment"
"ChIJAQB8Ucht5kcRfU_yDQsIHx4","- JOURs Fériés : 14h00 - 00h00","48.8876968","2.3897846",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJAQB8Ucht5kcR4oLU7nMlazQ","Lecritiqueur Tv","48.8876968","2.3897846",NA,NA,NA,"point_of_interest establishment"
"ChIJI3zvU8ht5kcRTERReuImBCU","Le Bergerac","48.8877095","2.3897692",NA,"4","3","bar point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJeat39Xxt5kcRpsOyzJ33E5k","Chez JJ","48.8875412","2.3892559",NA,"4.8","41","restaurant food point_of_interest establishment"
"ChIJox-LN9pt5kcR5rwRWIa9Nrs","Panneaux Photovoltaïques Paris 19","48.8875412","2.3892559",NA,NA,NA,"point_of_interest establishment"
"ChIJB14TUsht5kcRLcBfyzZMlq8","ThiamSoft","48.8877874","2.3899256",NA,NA,NA,"point_of_interest establishment"
"ChIJZ4kjvilt5kcRulR0IOhz3ms","Restaurant Santa Monica","48.8877874","2.3899256",NA,"4.3","42","restaurant meal_takeaway food point_of_interest establishment"
"ChIJNQHmytpt5kcRS43HEYlDBV8","Zone Réparation","48.8877874","2.3899256",NA,"3.1","53","point_of_interest establishment"
"ChIJ94kqTMht5kcRuTsULdtoEy8","Logos Solidarité","48.8877121","2.3901707",NA,NA,NA,"point_of_interest establishment"
"ChIJVVVF-Mht5kcRCgghjxat_1U","Auber Marque","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJVVVF-Mht5kcRkxd7wzh0MHo","Pantin Exotique","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJJZ4TV_tt5kcRkbK8m9LNyHI","LycaMobile MultiService","48.8875331","2.3891329",NA,NA,NA,"grocery_or_supermarket food point_of_interest store establishment"
"ChIJZQrx-Mht5kcRfpSuEUE3kuA","Velon Pierre-Yves","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJd_glupht5kcRszQMklcvdu4","Yespark - Porte de Pantin/Hainaut - Paris","48.887075","2.389604",NA,NA,NA,"parking point_of_interest establishment"
"ChIJdysI-cht5kcR4iRplCelyAE","Multi Service","48.8875602","2.3890604",NA,"5","2","store point_of_interest establishment"
