"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJKdAer-Rt5kcRjYDOTd6fkOA","99-83 Avenue Parmentier","48.8661855","2.3738547",NA,NA,NA,"route"
"ChIJozfqsuRt5kcRuV2IEYMxUWI","Laforet Parmentier agences immobilières paris 11 (Vente, location, gestion)","48.865902","2.37434",NA,"4.9","121","real_estate_agency point_of_interest establishment"
"ChIJh7h0yORt5kcRgyZaQsjkU8o","Jean Nouvel Design","48.8662675","2.3748681",NA,"3.5","6","general_contractor point_of_interest establishment"
"ChIJozfqsuRt5kcRSnviqDQRePk","ID Fun Sushi.","48.8660431","2.3742511","2","4","53","restaurant food point_of_interest establishment"
"ChIJXWfusjRu5kcR2lUY8apKGJw","EQWA","48.8663819","2.3749287",NA,NA,NA,"point_of_interest establishment"
"ChIJ98Q_kwly5kcROhulsw1NPlM","Anarres","48.866188","2.3749097",NA,"1","1","point_of_interest establishment"
"ChIJh7h0yORt5kcRcO1LA9DZ8b8","Bret et Trividic Architectes","48.8661549","2.3749276",NA,NA,NA,"point_of_interest establishment"
"ChIJH8HzreRt5kcRf3IBJmbc8Y8","La Gouttière","48.866096","2.374182",NA,"4.3","231","restaurant bar food point_of_interest establishment"
"ChIJHUHDsORt5kcRu6s30CfmzQs","Out Of Space","48.8662033","2.3744",NA,NA,NA,"point_of_interest establishment"
"ChIJs9uFBvpt5kcRkaG-Y_N2xBM","L'Atelier Senzu","48.866126","2.374957",NA,"5","1","point_of_interest establishment"
"ChIJQcx6LxZu5kcRGBrXBPjsiEg","h2o architectes","48.8661303","2.3749635",NA,"5","1","point_of_interest establishment"
"ChIJrzaTruRt5kcRfY8pRTMti5A","Immo Mandat","48.8659426","2.3742821",NA,NA,NA,"real_estate_agency point_of_interest establishment"
"ChIJrzaTruRt5kcRUt1LJaJjx74","Amo Agence Massis Opera","48.8659426","2.3742821",NA,NA,NA,"point_of_interest establishment"
"ChIJXZHTuuRt5kcRIARrRZEefOc","Bogucki Brigitte","48.8665108","2.3742803",NA,"4.5","15","lawyer point_of_interest establishment"
"ChIJY7-ryeRt5kcRVp3IdxiunDs","Studio Malià","48.8661303","2.3749635",NA,NA,NA,"point_of_interest establishment"
"ChIJqSdppuRt5kcRAlMyZxHXruU","Adequation Conseil & Formation","48.8663818","2.3739673",NA,NA,NA,"point_of_interest establishment"
"ChIJZwjlSvtt5kcRzfQPLYvqxKI","Laboratoire De L'acteur-Hélène Zidi","48.8658251","2.3746184",NA,"4","7","bar university point_of_interest establishment"
"ChIJk8GXr-Rt5kcRX-ykdqZfyLU","Center for Osteoporosis","48.8662911","2.3739731",NA,"3.9","7","doctor health point_of_interest establishment"
"ChIJbRMrruRt5kcRcA9BHtYsh1o","Family","48.8661996","2.3741708","1","4","27","restaurant food point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJh7h0yORt5kcR870PQHekzRc","Atelier Parisien d'Arts Graphiques","48.8661549","2.3749276",NA,"5","2","point_of_interest store establishment"
"ChIJO7HTueRt5kcRaGRXoiBalrw","S.c. Diffusion","48.8663371","2.3746299",NA,NA,NA,"point_of_interest establishment"
"ChIJTdwPtOFt5kcR-A6-D0XmxvA","AREA 17","48.8661604","2.3749512",NA,"4.5","8","point_of_interest establishment"
"ChIJSRmytuRt5kcRzsV7btyA-qQ","Montravel Santé","48.8660412","2.3744647",NA,NA,NA,"point_of_interest establishment"
"ChIJ__-ryeRt5kcRiYHQyAfkC5s","Paname Underlined","48.8661255","2.3749567",NA,NA,NA,"point_of_interest establishment"
"ChIJY7-ryeRt5kcRwRimR0zoQxc","Sarl Eugene Architectes Du Patrimoine","48.8661303","2.3749635",NA,NA,NA,"point_of_interest establishment"
"ChIJbVTOtORt5kcRvxUA7PAexDM","Esca","48.8659426","2.3742821",NA,NA,NA,"accounting finance point_of_interest establishment"
"ChIJ-fHYGuYow0cRBg20AwCzp_M","Association des Professionnels Collaboratifs Inter-régionale (ADPCI)","48.8664371","2.3743587",NA,NA,NA,"point_of_interest establishment"
"ChIJq9ZxueRt5kcR5DdRdy3AdsY","Créativisme","48.8665022","2.374521",NA,NA,NA,"point_of_interest establishment"
"ChIJAdRxueRt5kcRgTb7sEem6Sk","Dr. I'NOV Centre","48.8665022","2.374521",NA,NA,NA,"point_of_interest establishment"
"ChIJEac9AXVt5kcRp2rTNqidJuo","Infinitea","48.8659426","2.3742821",NA,"4.9","54","cafe restaurant food point_of_interest establishment"
"ChIJ8c7lteNt5kcRtisvTX6BRjI","First Optic","48.8661924","2.3740484",NA,"2.5","15","health point_of_interest store establishment"
"ChIJJcUunipt5kcRGfvdeJV5ooA","Savonnerie CIMENT","48.8662853","2.37407",NA,"4.9","8","home_goods_store point_of_interest store establishment"
"ChIJbzuVtORt5kcRtZomV1cd_oo","Gustave et Jules","48.8658251","2.3746184",NA,NA,NA,"point_of_interest establishment"
"ChIJSZryr-Rt5kcRkwVtEVlHO-g","Ralph Sibony - Psychologue","48.8662841","2.3740323",NA,NA,NA,"health point_of_interest establishment"
"ChIJY1JDu-Rt5kcRkcMp5IUJp9g","Les revues SHS et l'Open Access","48.8665926","2.3742072",NA,NA,NA,"point_of_interest establishment"
"ChIJLQ71cEZu5kcRaqLgJh_MGxY","L'Affreux Bonhomme","48.8664157","2.373987",NA,"5","3","point_of_interest establishment"
"ChIJzUUOfjdt5kcRtrLb6xov0JA","Cairn","48.8665926","2.3742072",NA,NA,NA,"point_of_interest establishment"
