"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJ2ZVO0Gtu5kcRE-YN1rNjP1w","163-153 Rue du Faubourg Poissonnière","48.8807822","2.3498709",NA,NA,NA,"route"
"ChIJSdza2Wtu5kcRRgQUg_pMQuk","Nicolas rue de Dunkerque","48.8811302","2.3500466","2","4.4","30","liquor_store food point_of_interest store establishment"
"ChIJ2YJN0Gtu5kcRu8CJawYP9Y0","Martaetson","48.8808646","2.3497036",NA,NA,NA,"point_of_interest establishment"
"ChIJ8zZU1Gtu5kcR4MvM2gx87r0","Paule Coiffure","48.8811566","2.349392",NA,"4.8","12","hair_care point_of_interest establishment"
"ChIJYwd00Wtu5kcR0U9ctqQJyNE","Cabinet Craunot","48.8808892","2.3496435",NA,"1.5","8","real_estate_agency point_of_interest establishment"
"ChIJdbze02tu5kcRMvHo0utuLM0","Paris Assurances","48.8808892","2.3496435",NA,"3.4","5","insurance_agency point_of_interest establishment"
"ChIJRb7H1Gtu5kcRwtixkmos3I0","Les Marchés de Leon","48.8810733","2.3493757",NA,"4","1","point_of_interest establishment"
"ChIJfQu11mtu5kcR-aHDnxUQmeA","La Paille D'or","48.8809903","2.3497519",NA,NA,NA,"point_of_interest establishment"
"ChIJ_w-Q1Wtu5kcRmQvg_ertd-c","Paris Boat Prestige","48.88124","2.3496249",NA,"5","3","point_of_interest establishment"
"ChIJ0Wn72Wtu5kcRDH1TSFd45jk","Lévy Marc-Léopold","48.8809206","2.3500288",NA,NA,NA,"point_of_interest establishment"
"ChIJdYF71Wtu5kcR4rYloPLbcrw","Beautytime","48.8812601","2.3494829",NA,"4","49","beauty_salon spa point_of_interest establishment"
"ChIJUbIm1mtu5kcRAUp_T1e_tLA","T.C Services","48.8809168","2.3500376",NA,NA,NA,"point_of_interest establishment"
"ChIJLXWJLmpu5kcRcpoYX2aK9s0","Atelier parisien d'intérieur","48.880852","2.348895",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJ_TI91mtu5kcRIfWODfy6chY","Cyber-Jay.fr","48.8812746","2.34958",NA,"4.6","346","electronics_store point_of_interest store establishment"
"ChIJzVc-Mmpu5kcRDd0vuaECF34","Ar Metaux Precieux Sarl","48.8807052","2.3488546",NA,NA,NA,"point_of_interest establishment"
"ChIJOzrcwfxt5kcREE20TOMEyWY","Théo Chaumeil","48.8807052","2.3488546",NA,"4.9","43","physiotherapist health point_of_interest establishment"
"ChIJQeOKz2tu5kcR39Zo2pjJ6tQ","Hacor Interim Sa","48.8805676","2.3499542",NA,"4.5","2","point_of_interest establishment"
"ChIJFS3VxGtu5kcRAPBU4W_HJLQ","Les Arlots","48.8806074","2.3500202","2","4.7","422","restaurant food point_of_interest establishment"
"ChIJFYMA1mtu5kcRKgeyWADJ4ug","Allo-Informatique Paris 9","48.8812856","2.3496956",NA,"4","1","point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJl_BAMmpu5kcRalJtD821-i0","ProcessOne","48.8806364","2.3492796",NA,NA,NA,"point_of_interest establishment"
"ChIJjWqZ1mtu5kcRp523kbeadUw","Pharmacie de Dunkerque Réseau Pharm O'naturel","48.8810588","2.3496933",NA,"3.2","12","pharmacy health point_of_interest store establishment"
"ChIJb8G502tu5kcRFXeh_hN9P6g","Formosa Productions","48.8808892","2.3496435",NA,NA,NA,"point_of_interest establishment"
"ChIJTe68LGpu5kcRAfgJgyTbaQc","THERMED","48.8809457","2.3492414",NA,NA,NA,"general_contractor point_of_interest establishment"
"ChIJ1cwb1Gtu5kcRtk6SXij3Qpw","Selarl Biotidote","48.8810398","2.3496413",NA,NA,NA,"point_of_interest establishment"
"ChIJ8zZU1Gtu5kcRev1HziJSgpg","Kara Ahmed Said","48.8810733","2.3493757",NA,"5","10","grocery_or_supermarket food point_of_interest store establishment"
"ChIJjWqZ1mtu5kcReMH0PbERisI","Haziot Florence","48.8810427","2.3496525",NA,NA,NA,"point_of_interest establishment"
"ChIJG_sp0Wtu5kcRUekVv3-CcwM","Boussetta Fouad","48.8810464","2.3496565",NA,"5","5","restaurant food point_of_interest establishment"
"ChIJG_sp0Wtu5kcRpSuy0lvbUUs","Cluzeau-Mougenot Pierre","48.8810464","2.3496565",NA,"4","3","health point_of_interest establishment"
"ChIJnz1P1Gtu5kcRH8QF-kK-Dw8","Alimentation Generale","48.8811102","2.349565",NA,NA,NA,"dentist doctor health point_of_interest store establishment"
"ChIJIxSTXyFv5kcRJTtcMhJ3gZw","Chicha&Co","48.8806783","2.3497232",NA,"5","14","point_of_interest store establishment"
"ChIJVVUhK2pu5kcRkFYXYNxY30Q","During Chinese","48.8811293","2.3492641",NA,NA,NA,"point_of_interest establishment"
"ChIJC3IQK2pu5kcRK7PeGM-VzSA","Sam Ambulances","48.8811293","2.3492641",NA,"5","2","health point_of_interest establishment"
"ChIJTWTqMmpu5kcRm8NiIoNE63U","MARPA0","48.8806364","2.3492796",NA,NA,NA,"point_of_interest establishment"
"ChIJ1YOyMmpu5kcRyto1JcvSR1g","Novacel Ophtalmique","48.8806364","2.3492796",NA,NA,NA,"point_of_interest establishment"
"ChIJrYvrMmpu5kcR1qPt6p80Ios","Mannarelli & Associes","48.8806364","2.3492796",NA,NA,NA,"point_of_interest establishment"
"ChIJUc3Pz2tu5kcR1_4nhrXW7Rk","Phelippeau Leblanc Marie-Francoise","48.880611","2.3497624",NA,NA,NA,"point_of_interest establishment"
"ChIJM3WJLmpu5kcR8quZH59W-oI","Docteur PIERRETTE CATTAN BOCCARA","48.880856","2.3489471",NA,"1","1","doctor health point_of_interest establishment"
"ChIJC3IQK2pu5kcRSAxhThFKU_0","Espace 55 Paris","48.8811985","2.3492367",NA,"3.5","19","point_of_interest establishment"
"ChIJUc3Pz2tu5kcRuRKvmGdoJ94","Bansac Stéphane","48.88061","2.3497698",NA,NA,NA,"point_of_interest establishment"
"ChIJnQI3zmtu5kcRKiUU2oog6Lw","Immersion culturelle des étrangers à Paris, Communication, Culture, cours de Francais","48.8806023","2.3497596",NA,NA,NA,"point_of_interest establishment"
"ChIJtwQqPyJv5kcR5iy6eJ7PCcM","Neelum","48.8806023","2.3497596",NA,"3","1","travel_agency point_of_interest establishment"
"ChIJVW7v0Gtu5kcRBFd9u6BKRuY","Supermarché G20","48.8807672","2.3499589",NA,"3.6","63","supermarket grocery_or_supermarket food point_of_interest store establishment"
"ChIJ-ePXLdNv5kcRoPkrER80pJI","Café Bar Tabac La Royale","48.8812211","2.3496413",NA,NA,NA,"bar point_of_interest establishment"
"ChIJ-7B9LGpu5kcRJQPpfPAoNyg","Boccard Armelle","48.8809878","2.3489353",NA,NA,NA,"health point_of_interest establishment"
"ChIJecT71mtu5kcRrtE8x2vMOMQ","Duthoo Guillaume","48.8812457","2.3495581",NA,NA,NA,"finance point_of_interest establishment"
"ChIJLzkwDG5v5kcR4iljevWUw_M","Brasserie Bellanger","48.8809206","2.3500288",NA,"4.5","535","restaurant food point_of_interest establishment"
"ChIJY3EJ2mtu5kcRbJ7mRiPQOck","E.P.L Ecole de Psychanalyse Laïque","48.8809206","2.3500288",NA,NA,NA,"health point_of_interest establishment"
"ChIJSdza2Wtu5kcR0bA-NWgPuLI","La Campanella","48.8811183","2.3499695",NA,"4.2","15","grocery_or_supermarket food point_of_interest store establishment"
"ChIJt6eZPT9v5kcRFX9KNlIbhNE","Aurélie Ribay Boulangère","48.8811346","2.3499262",NA,"4.6","40","bakery food point_of_interest store establishment"
"ChIJ29jy1Wtu5kcR4aEUMvwCSxA","ezrfdsvc","48.8812693","2.3496092",NA,NA,NA,"point_of_interest establishment"
"ChIJ69iI2mtu5kcRqIuXGeRoomI","Polydis","48.8808016","2.3500606",NA,NA,NA,"point_of_interest establishment"
