"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJY9nk-8ht5kcROGBlDwHJkso","166-174 Avenue Jean Jaurès","48.8876912","2.3888922",NA,NA,NA,"route"
"ChIJq_HR_sht5kcRqG3MnsGrVQQ","Le Destin","48.8879232","2.3888248",NA,"3","1","bar restaurant food point_of_interest establishment"
"ChIJHaHF_8ht5kcR_xpl05t8MZI","Mayssa","48.8881241","2.3893027",NA,"3.7","3","restaurant meal_takeaway food point_of_interest establishment"
"ChIJw-V8-8ht5kcRgKo4qPjrZM8","Le Petit Régal","48.8878574","2.3889041",NA,"4.1","27","bar point_of_interest establishment"
"ChIJi7fw5Mht5kcRpy04pR5sRto","Café Jean","48.8878441","2.3888054","2","4.2","751","cafe food point_of_interest establishment"
"ChIJvwU2_8ht5kcRmhHhEsyk4os","Rémy Deluze","48.8877499","2.3891928",NA,"5","2","point_of_interest establishment"
"ChIJk9h0AMlt5kcRfCPr3aTXyTM","QUARTER | Restaurant & Coffee","48.8881676","2.3892162","1","4","161","restaurant food point_of_interest establishment"
"ChIJS9N4rMlt5kcRMFyg0vn0yrg","O'Sushi","48.8881725","2.3894683","2","4.2","124","restaurant food point_of_interest establishment"
"ChIJy8cxAclt5kcRZHO6W6AqJnU","Arc Interim","48.888331","2.3891192",NA,NA,NA,"point_of_interest establishment"
"ChIJy8cxAclt5kcRXcIy3KFPod0","Gauthier Reine","48.888333","2.389107",NA,NA,NA,"point_of_interest establishment"
"ChIJZQrx-Mht5kcRWvEnLmNQkMk","Melocad","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJZfn-n8lt5kcRHPGUKeWe5S0","Woodbrass: Drums - Percussion","48.8875331","2.3891329",NA,"4.1","41","electronics_store home_goods_store point_of_interest store establishment"
"ChIJO2wDoMlt5kcRn1DClEYGR74","Woodbrass: Wind Instruments","48.8875331","2.3891329",NA,"4.4","64","electronics_store home_goods_store point_of_interest store establishment"
"ChIJq6r-_Mht5kcRcN9s7OdmUpc","Paroles Partagées","48.8878757","2.3887438",NA,NA,NA,"point_of_interest establishment"
"ChIJYcp-Ucht5kcRG0yy8ZUoeks","Loxam City Porte de Pantin","48.8876236","2.3895145",NA,"4.3","19","point_of_interest establishment"
"ChIJP9Q4q8lt5kcRLgRq-BShHWk","Sarl Daikichi","48.8881241","2.3893027",NA,"2","1","restaurant food point_of_interest establishment"
"ChIJtWqF-Mht5kcReyLQ3XNKb9k","Tonton Jaurès Restaurant","48.887536","2.389261","2","4.1","672","night_club bar restaurant food point_of_interest establishment"
"ChIJHaHF_8ht5kcRSxQDqTAs3dQ","ITO SUSHI","48.888326","2.389116",NA,"4.3","60","restaurant food point_of_interest establishment"
"ChIJIU5Q_sht5kcRrD2lCkW0YD4","Restaurant Du Parc","48.8879203","2.3890868",NA,"3.8","4","point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJ0xLx_cht5kcRH13YsELKBUk","Traiteur Yang","48.8880137","2.3890285",NA,"2.9","13","restaurant food point_of_interest establishment"
"ChIJu_Ek_Mht5kcRGYA9Qdvvdps","Autour du Pain","48.8878564","2.3888869",NA,"4.7","3","bakery food point_of_interest store establishment"
"ChIJo1x8rNRt5kcRXsTaqJn7ogM","Hot Corner","48.8880188","2.3888525",NA,"4.2","48","restaurant food point_of_interest establishment"
"ChIJl6-N_cht5kcRu-BmbesjbkU","Moka Burger","48.8880188","2.3888525",NA,NA,NA,"point_of_interest establishment"
"ChIJG_vcAclt5kcR2nkpYZBWPJQ","Hanoi - Restaurant Vietnamese","48.8880892","2.3889841","1","3.8","73","restaurant food point_of_interest establishment"
"ChIJq6r-_Mht5kcRh-UweVbvsns","Sagaza Mode","48.8878757","2.3887438",NA,NA,NA,"point_of_interest establishment"
"ChIJR7cHCelt5kcRsqNkUfhRd60","Sol (SARL)","48.8878757","2.3887438",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJk9h0AMlt5kcRNjxfjmDHERg","Qtb","48.8881232","2.3893033",NA,NA,NA,"point_of_interest establishment"
"ChIJr8Mf_sht5kcRxyNapLpph8c","Sur Un Air De Polka","48.8882376","2.3889106",NA,"5","1","point_of_interest establishment"
"ChIJNVfE_8ht5kcRs7LdhlbTO-8","Beringer Mathieu","48.888331","2.3891192",NA,NA,NA,"point_of_interest establishment"
"ChIJdysI-cht5kcR4iRplCelyAE","Multi Service","48.8875602","2.3890604",NA,"5","2","store point_of_interest establishment"
"ChIJRzLv4sht5kcRtYB0iswRG0g","Gabriel","48.8879423","2.3883754",NA,NA,NA,"point_of_interest establishment"
"ChIJVVVF-Mht5kcRCgghjxat_1U","Auber Marque","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJVVVF-Mht5kcRkxd7wzh0MHo","Pantin Exotique","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJJZ4TV_tt5kcRkbK8m9LNyHI","LycaMobile MultiService","48.8875331","2.3891329",NA,NA,NA,"grocery_or_supermarket food point_of_interest store establishment"
"ChIJZQrx-Mht5kcRfpSuEUE3kuA","Velon Pierre-Yves","48.8875331","2.3891329",NA,NA,NA,"point_of_interest establishment"
"ChIJeat39Xxt5kcRpsOyzJ33E5k","Chez JJ","48.8875412","2.3892559",NA,"4.8","42","restaurant food point_of_interest establishment"
"ChIJox-LN9pt5kcR5rwRWIa9Nrs","Panneaux Photovoltaïques Paris 19","48.8875412","2.3892559",NA,NA,NA,"point_of_interest establishment"
"ChIJbfo398ht5kcRIMR3ZPqKF8s","Coiffeur Platinium Paris 19","48.8875035","2.3888699",NA,"4.7","206","hair_care point_of_interest establishment"
"ChIJUcZlFj1t5kcR3S3UWxUbzSY","Burgy Time","48.8876236","2.3895145",NA,"4.8","117","restaurant food point_of_interest establishment"
"ChIJHdKiq8lt5kcRFxKH239dd2Q","Barber & Co","48.8882311","2.3895792",NA,"2.9","26","hair_care health point_of_interest establishment"
