"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJ4yUKAEJu5kcRHoQCJ8YWKR0","77-67 Rue Marguerite de Rochechouart","48.8814023","2.3465149",NA,NA,NA,"route"
"ChIJUSCRCUdu5kcR0Nl0WmO645A","Groupement Commercial Automobile","48.881351","2.3461519",NA,"5","1","car_dealer car_repair point_of_interest store establishment"
"ChIJt81tB0Ju5kcRl-1pZAjgVK8","Balades Sonores","48.8817098","2.3461913",NA,"4.6","198","art_gallery electronics_store home_goods_store point_of_interest clothing_store store establishment"
"ChIJH0RzFeBt5kcRkIfoLpEWYGo","Maestro Conseils","48.8815394","2.3458063",NA,NA,NA,"point_of_interest establishment"
"ChIJe4Kx_0Fu5kcRsXkDVaMsDyM","GP Conseils","48.8812257","2.3461055",NA,NA,NA,"insurance_agency point_of_interest establishment"
"ChIJqy-LAEJu5kcR5qUq76x2Vrc","Levy Harold","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJq6q6AUJu5kcRN3uO8lgPmHk","Productions du Sillon","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJPQqPAUJu5kcRftIMCt33hGQ","Macstuff Shop","48.881484","2.3463269",NA,"3","2","store point_of_interest establishment"
"ChIJEVdiAEJu5kcRl0hLuP6-3zc","Mixomania","48.881484","2.346327",NA,"5","2","bar point_of_interest establishment"
"ChIJD9-DQWxu5kcRMWVJfGxszg8","Clct Architectes","48.8811198","2.3463052",NA,"5","2","point_of_interest establishment"
"ChIJ2yup-EFu5kcRZ0dXP8xLwGA","L'épuisette","48.8813344","2.3464109","2","4.6","202","restaurant food point_of_interest establishment"
"ChIJbWDr_0Fu5kcRq86dk_iakJ0","73 Parking Garage Rochechouart","48.8813959","2.346417",NA,"3.2","10","parking point_of_interest establishment"
"ChIJv4_Y_UFu5kcRkkOigejKQyg","mamie blue","48.8810912","2.3462944",NA,"3.9","69","shoe_store point_of_interest clothing_store store establishment"
"ChIJyXq8IUJu5kcRHoZ2yTrBmv8","Le Ciel Is À Tout Le Monde","48.8816411","2.3458351",NA,"4.4","14","point_of_interest clothing_store store establishment"
"ChIJuc_e-EFu5kcRENoC1NyJN-A","Majory Cubizolles | Webdesigner Freelance","48.8812257","2.3461055",NA,NA,NA,"point_of_interest establishment"
"ChIJ-7qDBEJu5kcRmqnmx7RBA-g","GRDF","48.881578","2.3456724",NA,"3.4","7","point_of_interest establishment"
"ChIJ3zr2nLlv5kcRNWs6eNi6isw","Noémie Vega","48.8816411","2.3458351",NA,NA,NA,"health point_of_interest establishment"
"ChIJBdWzHEJu5kcRUL9A_0HqRcE","Petit Jour","48.8816411","2.3458351",NA,"4.6","11","home_goods_store point_of_interest store establishment"
"ChIJ9Y4iuktv5kcRIbkF4EcHWk0","Ismaïl","48.8816345","2.3459751",NA,"4.4","89","restaurant food point_of_interest establishment"
"ChIJD7fiBh9u5kcRYJSMaMOCCwQ","Paris","48.856614","2.3522219",NA,NA,NA,"locality political"
"ChIJn_NuA0Ju5kcRivA7ZhmSOHo","Captain B","48.8816345","2.3459751",NA,NA,NA,"point_of_interest establishment"
"ChIJ3_q-IUJu5kcRx8InZ0oMraM","Varcin François","48.8816532","2.3459293",NA,NA,NA,"point_of_interest establishment"
"ChIJlRtWA0Ju5kcRetL8JEBEkhQ","Luthier","48.8816698","2.3459288",NA,NA,NA,"point_of_interest establishment"
"ChIJTR7NRgtv5kcR93ZrLyJOQXY","Marc Procaccia - Coach Thérapeute Magnétiseur","48.881484","2.3463269",NA,NA,NA,"health point_of_interest establishment"
"ChIJFZouAmhv5kcR3dYjJeE4zqM","Faggio Osteria","48.881484","2.3463269",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJy1Wf4qZv5kcRc9Md58kJr2o","Paille Ecologique SuperStraw. par Les Ateliers Mixologie ©","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJq6q6AUJu5kcRnvdmWaUoKfE","ร้านนอด","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJPQqPAUJu5kcRFu9gGkHiRKQ","Larin","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJqy-LAEJu5kcR0Hr7SPabnjk","Matsas Philippe","48.881484","2.3463269",NA,NA,NA,"point_of_interest establishment"
"ChIJe4Kx_0Fu5kcRCaalu41SXTU","Coifr bio végétal","48.8811743","2.3463789",NA,"4.5","20","hair_care point_of_interest establishment"
"ChIJ3Xat_0Fu5kcRFjUEtE6_CLs","S.a.s. The French Company.","48.8812162","2.3463891",NA,NA,NA,"point_of_interest establishment"
"ChIJe4Kx_0Fu5kcRNoBBGw6GEGs","Toriyoshi","48.8812162","2.3463891","2","4.4","57","bar restaurant food point_of_interest establishment"
"ChIJ33at_0Fu5kcRKC5pseH9Xpk","Cyril Laffitau","48.8812162","2.3463892",NA,NA,NA,"point_of_interest establishment"
"ChIJTTdGAEJu5kcRUHF3fNCE33c","D.Y","48.8814549","2.3464166",NA,NA,NA,"point_of_interest establishment"
"ChIJ01SpkFpv5kcR6iSNZj0r6OI","LOBSTER AND CO PARIS","48.8810912","2.3462944",NA,NA,NA,"restaurant food point_of_interest establishment"
"ChIJXyzj-0Fu5kcRchxvMjS93g8","BBB","48.8810912","2.3462944",NA,"2.5","2","point_of_interest establishment"
"ChIJXyzj-0Fu5kcRM1dGm5u2tHY","De Morgan Brigitte","48.8810912","2.3462944",NA,NA,NA,"point_of_interest establishment"
"ChIJv4_Y_UFu5kcR6GojeUKzmpU","Financière Heulin","48.8810912","2.3462944",NA,NA,NA,"finance point_of_interest establishment"
"ChIJv4_Y_UFu5kcRDdc6QY4A3qg","Levy Bernard","48.8810912","2.3462944",NA,NA,NA,"point_of_interest establishment"
"ChIJu6jzRq5v5kcRBFfuOuLJlYU","Carni","48.8815116","2.3464119",NA,"4.8","36","restaurant food point_of_interest establishment"
"ChIJv4_Y_UFu5kcR0EqJwgzSkhI","MAC NEUF","48.8810667","2.3463806",NA,"4.9","49","electronics_store point_of_interest store establishment"
"ChIJ4ROGH0Ju5kcRo8DOMKKdtfU","Shesko Joseph-David","48.8814492","2.3451643",NA,NA,NA,"health point_of_interest establishment"
"ChIJ__yiIyFv5kcRG9ERGvZuFc0","Juicologie Paris","48.881484","2.346327",NA,NA,NA,"food point_of_interest establishment"
